eall,r,t,dr,Value
CH4,p114,2050,1.5,3786747762.813361
CH4,p115,2020,2.5,2526221110.6647425
CH4,p115,2020,2.0,3109195213.1258373
CH4,p115,2020,1.5,4469468118.868391
CH4,p115,2023,2.5,2152644401.296287
CH4,p115,2023,2.0,2676260607.0170054
CH4,p115,2023,1.5,3738037913.0617957
CH4,p115,2026,2.5,2529566461.80802
CH4,p115,2026,2.0,3169577253.349808
CH4,p115,2026,1.5,4327692018.996854
CH4,p115,2029,2.5,2556673883.6431627
CH4,p115,2029,2.0,3223632288.0718145
CH4,p115,2029,1.5,4321334662.027303
CH4,p115,2032,2.5,5172083371.718975
CH4,p115,2032,2.0,6477657815.065512
CH4,p115,2032,1.5,8536448283.419667
CH4,p115,2035,2.5,5772016412.953542
CH4,p115,2035,2.0,7152281207.355475
CH4,p115,2035,1.5,9285417707.794828
CH4,p115,2038,2.5,5944721258.886319
CH4,p115,2038,2.0,7302177294.380045
CH4,p115,2038,1.5,9361765762.0257
CH4,p115,2041,2.5,6348136135.970104
CH4,p115,2041,2.0,7741072482.352035
CH4,p115,2041,1.5,9841894512.960846
CH4,p115,2044,2.5,6919001167.588928
CH4,p115,2044,2.0,8385279560.720357
CH4,p115,2044,1.5,10630518350.202856
CH4,p115,2047,2.5,7566405034.146412
CH4,p115,2047,2.0,9121463737.483252
CH4,p115,2047,1.5,11535286202.364315
CH4,p115,2050,2.5,8344362115.589326
CH4,p115,2050,2.0,10013234538.707191
CH4,p115,2050,1.5,12635748346.463839
CH4,p116,2020,2.5,2126325526.7435088
CH4,p116,2020,2.0,2617016032.915088
CH4,p116,2020,1.5,3761960547.3154387
CH4,p116,2023,2.5,2262391835.6299186
CH4,p116,2023,2.0,2812703363.2155743
CH4,p116,2023,1.5,3928612849.7087097
CH4,p116,2026,2.5,2363152438.39953
