i,r,t,Value
battery_4,p99,2035,-117393.971514
battery_4,p99,2038,-90087.887578
battery_4,p99,2041,-50667.507837
battery_4,p99,2044,-621294.751182
battery_4,p99,2047,-1923569.090005
battery_4,p99,2050,-1958829.574753
battery_4,p101,2023,-481.249997
battery_4,p101,2026,-1403.042891
battery_4,p101,2029,-2052.095252
battery_4,p101,2032,-8972.115895
battery_4,p101,2035,-647332.18644
battery_4,p101,2038,-1174017.348064
battery_4,p101,2041,-1225520.022751
battery_4,p101,2044,-1369212.202381
battery_4,p101,2047,-2144543.372934
battery_4,p101,2050,-1869542.473683
battery_4,p102,2047,-91396.231438
battery_4,p102,2050,-563817.70525
battery_4,p103,2026,-141776.499903
battery_4,p103,2029,-251760.152418
battery_4,p103,2032,-617106.905696
battery_4,p103,2035,-1144655.707745
battery_4,p103,2038,-1039178.494233
battery_4,p103,2041,-586866.443891
battery_4,p103,2044,-666813.331331
battery_4,p103,2047,-642630.54863
battery_4,p103,2050,-649100.151952
battery_4,p104,2044,-69811.41716
battery_4,p104,2047,-66741.112287
battery_4,p104,2050,-59908.553206
battery_4,p105,2029,-18423.898796
battery_4,p105,2032,-38066.934226
battery_4,p105,2035,-49393.023618
battery_4,p105,2038,-43814.662117
battery_4,p105,2041,-43660.436187
battery_4,p108,2050,-19855.608173
battery_4,p109,2029,-4795.11772
battery_4,p109,2032,-5120.409395
battery_4,p109,2035,-10262.776624
battery_4,p109,2038,-319137.038665
battery_4,p109,2041,-327553.015213
battery_4,p109,2044,-334375.710679
battery_4,p109,2047,-328107.175825
battery_4,p109,2050,-333942.957393
battery_4,p110,2029,-5895.789839
battery_4,p110,2032,-11391.556698
battery_4,p110,2035,-21490.587913
battery_4,p110,2038,-18847.236014
battery_4,p110,2041,-22132.401224
battery_4,p111,2023,-1935.526891
battery_4,p111,2026,-2191.09569
battery_4,p111,2029,-1392.245203
battery_4,p111,2032,-1375.970871
battery_4,p111,2035,-3039.721634
battery_4,p114,2029,-19922.613781
battery_4,p114,2032,-18037.173628
battery_4,p114,2035,-38373.81784
battery_4,p114,2038,-31441.915478
battery_4,p114,2041,-32087.82104
battery_4,p115,2029,-14964.053535
battery_4,p115,2032,-15893.061751
battery_4,p115,2035,-31780.408323
battery_4,p115,2038,-25166.276682
battery_4,p115,2041,-26988.432913
battery_4,p118,2032,-22036.999189
battery_4,p118,2035,-466661.297334
battery_4,p118,2038,-363989.492232
battery_4,p118,2041,-488436.419371
battery_4,p118,2044,-916176.263793
battery_4,p118,2047,-881139.137966
battery_4,p118,2050,-637232.698777
battery_4,p121,2023,-792.957618
battery_4,p121,2026,-2426.641199
battery_4,p121,2029,-15846.070084
battery_4,p121,2032,-13584.432899
battery_4,p121,2035,-27276.551363
battery_4,p121,2038,-20778.08744
battery_4,p121,2041,-113316.976406
battery_4,p121,2044,-269396.083821
battery_4,p121,2047,-274450.686418
battery_4,p121,2050,-324009.289085
battery_4,p123,2026,-159849.763121
battery_4,p123,2029,-206279.428187
battery_4,p123,2032,-205949.044672
battery_4,p123,2035,-397688.000376
battery_4,p123,2038,-297156.284708
battery_4,p123,2041,-268078.693676
battery_4,p123,2044,-391800.669168
battery_4,p123,2047,-404703.758746
battery_4,p123,2050,-402804.378867
battery_4,p124,2032,-17463.188734
battery_4,p124,2035,-26242.905554
battery_4,p124,2038,-23201.910094
battery_4,p124,2041,-25220.093949
battery_4,p124,2044,-26012.75456
battery_4,p124,2047,-35341.065138
battery_4,p124,2050,-35225.804562
battery_4,p125,2026,0.0
battery_4,p126,2023,-5842.252655
battery_4,p126,2026,-221739.904466
battery_4,p126,2029,-185871.513797
battery_4,p126,2032,-239523.534568
battery_4,p126,2035,-479542.784353
battery_4,p126,2038,-326571.228747
battery_4,p126,2041,-382140.311062
battery_4,p126,2044,-396939.523758
battery_4,p126,2047,-427743.581739
battery_4,p126,2050,-444611.002455
battery_4,p127,2023,-7248.947999
battery_4,p127,2026,-132855.320902
battery_4,p127,2029,-312603.721704
battery_4,p127,2032,-354300.938657
battery_4,p127,2035,-489983.77937
battery_4,p127,2038,-355867.171184
battery_4,p127,2041,-364888.298465
battery_4,p127,2044,-411322.329931
battery_4,p127,2047,-417065.866316
battery_4,p127,2050,-361786.618516
battery_4,p128,2032,-72549.131645
battery_4,p128,2035,-76804.962265
battery_4,p128,2038,-83033.591278
battery_4,p128,2041,-565007.960941
battery_4,p128,2044,-546904.742231
battery_4,p128,2047,-457006.690147
battery_4,p128,2050,-368337.121934
battery_4,p129,2023,-341.708601
battery_4,p129,2026,-3110.138362
battery_4,p129,2029,-3912.659443
battery_4,p129,2032,-2253.916909
battery_4,p129,2035,-2807.954963
battery_4,p130,2050,-0.0
battery_4,p131,2023,-2872.965669
battery_4,p131,2026,-5105.476726
battery_4,p131,2029,-3602.018592
battery_4,p131,2032,-9140.394057
battery_4,p131,2035,-13354.801409
battery_4,p131,2038,-12888.408764
battery_4,p131,2041,-14629.173402
battery_4,p131,2044,-13638.178556
battery_4,p131,2047,-13383.954147
