eall,r,t,dr,Value
CH4,p111,2032,1.5,9044445200.6784
CH4,p111,2035,2.5,4780764896.5348
CH4,p111,2035,2.0,5923991284.8366
CH4,p111,2035,1.5,7690795703.1212
CH4,p111,2038,2.5,4928175012.25358
CH4,p111,2038,2.0,6053506314.26424
CH4,p111,2038,1.5,7760905531.108001
CH4,p111,2041,2.5,5077669548.95056
CH4,p111,2041,2.0,6191834449.9792795
CH4,p111,2041,1.5,7872214300.71112
CH4,p111,2044,2.5,6287893790.583341
CH4,p111,2044,2.0,7620427574.018221
CH4,p111,2044,1.5,9660869929.90288
CH4,p111,2047,2.5,8700375148.76174
CH4,p111,2047,2.0,10488489059.703571
CH4,p111,2047,1.5,13264068861.762531
CH4,p111,2050,2.5,9822334773.404999
CH4,p111,2050,2.0,11786801728.085999
CH4,p111,2050,1.5,14873821228.298998
CH4,p112,2020,2.5,9398557974.1131
CH4,p112,2020,2.0,11567455968.1392
CH4,p112,2020,1.5,16628217954.2001
CH4,p112,2023,2.5,11767819806.09524
CH4,p112,2023,2.0,14630262461.63192
CH4,p112,2023,1.5,20434660068.69241
CH4,p112,2026,2.5,12136712541.43286
CH4,p112,2026,2.0,15207447039.86768
CH4,p112,2026,1.5,20764014227.51164
CH4,p112,2029,2.5,11034985136.6076
CH4,p112,2029,2.0,13913676911.3748
CH4,p112,2029,1.5,18651523790.67915
CH4,p112,2032,2.5,10756647824.90666
CH4,p112,2032,2.0,13471918149.64038
CH4,p112,2032,1.5,17753690584.7974
CH4,p112,2035,2.5,12878734624.110998
CH4,p112,2035,2.0,15958432034.224499
CH4,p112,2035,1.5,20717964395.309
CH4,p112,2038,2.5,16742720388.0381
CH4,p112,2038,2.0,20565861264.0468
CH4,p112,2038,1.5,26366488800.06
CH4,p112,2041,2.5,18343681604.06982
CH4,p112,2041,2.0,22368734042.37291
CH4,p112,2041,1.5,28439304932.92839
CH4,p112,2044,2.5,18680959431.09584
CH4,p112,2044,2.0,22639838250.93072
CH4,p112,2044,1.5,28701871443.802883
CH4,p112,2047,2.5,19714517618.77168
CH4,p112,2047,2.0,23766274307.29224
CH4,p112,2047,1.5,30055568271.56296
CH4,p112,2050,2.5,21723760792.797
CH4,p112,2050,2.0,26068512951.356403
CH4,p112,2050,1.5,32895980629.0926
CH4,p113,2020,2.5,194125866.9675
CH4,p113,2020,2.0,238924143.96
CH4,p113,2020,1.5,343453456.9425
CH4,p113,2023,2.5,99216762.57764
CH4,p113,2023,2.0,123350569.69112
CH4,p113,2023,1.5,172288567.44900998
CH4,p113,2026,2.5,82953686.04482
CH4,p113,2026,2.0,103941968.05616
CH4,p113,2026,1.5,141920764.07668
CH4,p113,2029,2.5,82374687.1556
CH4,p113,2029,2.0,103863735.9788
CH4,p113,2029,1.5,139231128.83365
CH4,p113,2032,2.5,4388556052.193681
CH4,p113,2032,2.0,5496346900.320241
CH4,p113,2032,1.5,7243247853.1352005
CH4,p113,2035,2.5,3046390791.8385997
CH4,p113,2035,2.0,3774875546.4086995
CH4,p113,2035,1.5,4900715621.653399
CH4,p113,2038,2.5,3235342921.55674
CH4,p113,2038,2.0,3974122013.8807197
CH4,p113,2038,1.5,5095028222.924
CH4,p113,2041,2.5,3456864791.65002
CH4,p113,2041,2.0,4215385483.34301
CH4,p113,2041,1.5,5359383903.60129
CH4,p113,2044,2.5,3957866665.5048995
