eall,r,t,dr,Value
CH4,p102,2033,2.0,7146741215.374919
CH4,p102,2033,1.5,9725449670.826159
CH4,p102,2034,2.5,5564476263.238195
CH4,p102,2034,2.0,7200251045.580018
CH4,p102,2034,1.5,9809264571.972172
CH4,p102,2035,2.5,5618217317.343787
CH4,p102,2035,2.0,7284631791.027103
CH4,p102,2035,1.5,9937562754.884403
CH4,p102,2036,2.5,5666026638.73082
CH4,p102,2036,2.0,7360422277.848514
CH4,p102,2036,1.5,10059926540.749025
CH4,p102,2037,2.5,5944980398.213649
CH4,p102,2037,2.0,7744414670.804598
CH4,p102,2037,1.5,10602997996.279894
CH4,p102,2038,2.5,5983286592.818101
CH4,p102,2038,2.0,7814023654.47051
CH4,p102,2038,1.5,10715885468.987785
CH4,p102,2039,2.5,6016187618.858735
CH4,p102,2039,2.0,7877925398.226874
CH4,p102,2039,1.5,10825776663.6538
CH4,p102,2040,2.5,6293479031.546489
CH4,p102,2040,2.0,8261490098.0743065
CH4,p102,2040,1.5,11381384367.93957
CH4,p102,2041,2.5,6330859736.017952
CH4,p102,2041,2.0,8334089275.765418
CH4,p102,2041,1.5,11503113346.869276
CH4,p102,2042,2.5,6364890060.794403
CH4,p102,2042,2.0,8403086093.298986
CH4,p102,2042,1.5,11621403577.870705
CH4,p102,2043,2.5,6698562053.342551
CH4,p102,2043,2.0,8870653541.8144
CH4,p102,2043,1.5,12294991421.203754
CH4,p102,2044,2.5,6723165743.77
CH4,p102,2044,2.0,8928404049.295229
CH4,p102,2044,1.5,12403881898.52114
CH4,p102,2045,2.5,6740426759.800218
CH4,p102,2045,2.0,8980479352.891066
CH4,p102,2045,1.5,12506868725.563988
CH4,p102,2046,2.5,6886255161.490639
CH4,p102,2046,2.0,9202549714.3077
CH4,p102,2046,1.5,12851765771.387915
CH4,p102,2047,2.5,6894158425.400716
CH4,p102,2047,2.0,9244673187.167627
CH4,p102,2047,1.5,12945136007.698761
CH4,p102,2048,2.5,6899622158.163622
CH4,p102,2048,2.0,9281606677.733814
CH4,p102,2048,1.5,13032939721.168262
CH4,p102,2049,2.5,7065503071.735605
CH4,p102,2049,2.0,9538693559.16487
CH4,p102,2049,1.5,13432385722.364353
CH4,p102,2050,2.5,7062416873.214749
CH4,p102,2050,2.0,9566459127.134905
CH4,p102,2050,1.5,13513918842.988356
CH4,p103,2023,2.5,4776128040.881199
CH4,p103,2023,2.0,6113111289.5415535
CH4,p103,2023,1.5,8322936994.674446
CH4,p103,2024,2.5,4873910061.973616
CH4,p103,2024,2.0,6236302244.65128
CH4,p103,2024,1.5,8474974845.295329
CH4,p103,2025,2.5,4344994121.6002655
CH4,p103,2025,2.0,5560845001.631859
CH4,p103,2025,1.5,7553090518.69159
CH4,p103,2026,2.5,4417643969.622113
CH4,p103,2026,2.0,5656419921.776101
CH4,p103,2026,1.5,7675288838.509808
CH4,p103,2027,2.5,4484165155.145812
CH4,p103,2027,2.0,5743469379.560057
CH4,p103,2027,1.5,7794904460.0435705
CH4,p103,2028,2.5,3239637220.926757
CH4,p103,2028,2.0,4153975730.7712355
CH4,p103,2028,1.5,5636037781.683531
CH4,p103,2029,2.5,3277093499.617866
CH4,p103,2029,2.0,4208155506.871742
CH4,p103,2029,1.5,5713991226.703033
CH4,p103,2030,2.5,3312517116.915442
CH4,p103,2030,2.0,4260386461.9988675
CH4,p103,2030,1.5,5786583727.839118
CH4,p103,2031,2.5,3236729122.3713894
CH4,p103,2031,2.0,4165886992.7726336
CH4,p103,2031,1.5,5662325052.044431
CH4,p103,2032,2.5,3280815074.940909
CH4,p103,2032,2.0,4228544242.6048694
CH4,p103,2032,1.5,5750952155.117211
CH4,p103,2033,2.5,3319286171.0354314
CH4,p103,2033,2.0,4287142697.1754146
CH4,p103,2033,1.5,5834042296.554893
CH4,p103,2034,2.5,2089778068.439874
CH4,p103,2034,2.0,2704104754.9653797
CH4,p103,2034,1.5,3683938074.362884
CH4,p103,2035,2.5,2109960898.041765
CH4,p103,2035,2.0,2735794535.4392223
CH4,p103,2035,1.5,3732121356.34433
CH4,p103,2036,2.5,2127916023.8389003
CH4,p103,2036,2.0,2764258184.0672407
CH4,p103,2036,1.5,3778075933.913567
CH4,p103,2037,2.5,3116301614.0844097
CH4,p103,2037,2.0,4059547773.449198
CH4,p103,2037,1.5,5557989691.5840645
CH4,p103,2038,2.5,3136381353.306284
CH4,p103,2038,2.0,4096036133.985768
CH4,p103,2038,1.5,5617164220.320144
CH4,p103,2039,2.5,3153627755.0919437
CH4,p103,2039,2.0,4129532814.1885495
CH4,p103,2039,1.5,5674768128.890517
CH4,p103,2040,2.5,865026727.9214334
CH4,p103,2040,2.0,1135526107.4948657
CH4,p103,2040,1.5,1564349643.4428685
CH4,p103,2041,2.5,870164634.6840152
CH4,p103,2041,2.0,1145504726.4452329
CH4,p103,2041,1.5,1581081060.1694458
CH4,p103,2042,2.5,874842038.1271541
CH4,p103,2042,2.0,1154988207.8406398
CH4,p103,2042,1.5,1597339827.5309212
CH4,p103,2043,2.5,850534542.4527322
CH4,p103,2043,2.0,1126330873.904348
CH4,p103,2043,1.5,1561128316.73712
CH4,p103,2044,2.5,853658539.575356
CH4,p103,2044,2.0,1133663612.0450823
CH4,p103,2044,1.5,1574954435.1734471
CH4,p103,2045,2.5,855850217.4690026
CH4,p103,2045,2.0,1140275754.1980195
CH4,p103,2045,1.5,1588030951.165986
CH4,p103,2046,2.5,748703345.5815401
CH4,p103,2046,2.0,1000540874.1623186
CH4,p103,2046,1.5,1397299374.4811492
CH4,p103,2047,2.5,749562622.5022649
CH4,p103,2047,2.0,1005120719.712351
CH4,p103,2047,1.5,1407450989.0618293
CH4,p103,2048,2.5,750156663.0806371
CH4,p103,2048,2.0,1009136288.0150687
CH4,p103,2048,1.5,1416997387.2837138
CH4,p103,2049,2.5,741736531.1876882
CH4,p103,2049,2.0,1001372075.1096222
CH4,p103,2049,1.5,1410131888.7168968
CH4,p103,2050,2.5,741412542.0587933
CH4,p103,2050,2.0,1004286904.5086689
CH4,p103,2050,1.5,1418691235.9359896
CH4,p104,2023,2.5,761964558.6071659
CH4,p104,2023,2.0,975261572.8854316
CH4,p104,2023,1.5,1327808417.023155
CH4,p104,2024,2.5,777564315.1261839
CH4,p104,2024,2.0,994914970.1417705
CH4,p104,2024,1.5,1352063933.7824063
CH4,p104,2025,2.5,773529307.0309649
CH4,p104,2025,2.0,989984441.920179
CH4,p104,2025,1.5,1344659327.8045323
CH4,p104,2026,2.5,786462992.3303014
CH4,p104,2026,2.0,1006999425.066229
CH4,p104,2026,1.5,1366414013.5426385
CH4,p104,2027,2.5,798305605.9451785
CH4,p104,2027,2.0,1022496639.762631
CH4,p104,2027,1.5,1387708907.4471238
CH4,p104,2028,2.5,316937086.61701465
CH4,p104,2028,2.0,406387776.2250789
CH4,p104,2028,1.5,551379451.7026833
CH4,p104,2029,2.5,320601473.409212
CH4,p104,2029,2.0,411688240.2029389
CH4,p104,2029,1.5,559005718.4947326
CH4,p104,2030,2.5,324067002.81824815
