eall,r,t,dr,Value
CH4,p103,2024,1.5,8249651222.655574
CH4,p103,2025,2.5,4267827245.418546
CH4,p103,2025,2.0,5462084675.220044
CH4,p103,2025,1.5,7418948012.5032215
CH4,p103,2026,2.5,4339186835.808271
CH4,p103,2026,2.0,5555962189.608963
CH4,p103,2026,1.5,7538976096.33236
CH4,p103,2027,2.5,4404526608.436322
CH4,p103,2027,2.0,5641465653.418588
CH4,p103,2027,1.5,7656467350.468154
CH4,p103,2028,2.5,3442815169.7277884
CH4,p103,2028,2.0,4414497576.518496
CH4,p103,2028,1.5,5989509024.837107
CH4,p103,2029,2.5,3482620566.3463683
CH4,p103,2029,2.0,4472075305.853856
CH4,p103,2029,1.5,6072351418.8286495
CH4,p103,2030,2.5,3520265820.6393285
CH4,p103,2030,2.0,4527581991.441818
CH4,p103,2030,1.5,6149496650.555646
CH4,p103,2031,2.5,3387075137.8329635
CH4,p103,2031,2.0,4359392376.308617
CH4,p103,2031,1.5,5925339959.266392
CH4,p103,2032,2.5,3433208882.1873574
CH4,p103,2032,2.0,4424960054.383657
CH4,p103,2032,1.5,6018083789.845591
CH4,p103,2033,2.5,3473466960.0741687
CH4,p103,2033,2.0,4486280406.22265
CH4,p103,2033,1.5,6105033467.011163
CH4,p103,2034,2.5,1840473258.3417675
CH4,p103,2034,2.0,2381512450.7379193
CH4,p103,2034,1.5,3244454334.0019407
CH4,p103,2035,2.5,1858248331.55214
CH4,p103,2035,2.0,2409421727.041297
CH4,p103,2035,1.5,3286889482.1764045
CH4,p103,2036,2.5,1874061459.9311068
CH4,p103,2036,2.0,2434489740.207793
CH4,p103,2036,1.5,3327361804.2817445
CH4,p103,2037,2.5,2276389782.734353
CH4,p103,2037,2.0,2965410354.452115
CH4,p103,2037,1.5,4059989215.8327274
CH4,p103,2038,2.5,2291057590.5608025
CH4,p103,2038,2.0,2992064299.2239466
CH4,p103,2038,1.5,4103214907.468004
CH4,p103,2039,2.5,2303655707.7123547
CH4,p103,2039,2.0,3016532887.3171225
CH4,p103,2039,1.5,4145293295.619688
CH4,p103,2040,2.5,3456888413.8275895
CH4,p103,2040,2.0,4537879487.296337
CH4,p103,2040,1.5,6251578110.872127
CH4,p103,2041,2.5,3477420924.3103266
CH4,p103,2041,2.0,4577756835.732047
CH4,p103,2041,1.5,6318441525.333327
CH4,p103,2042,2.5,3496113134.9062204
CH4,p103,2042,2.0,4615655476.20216
CH4,p103,2042,1.5,6383416100.9167385
CH4,p103,2043,2.5,4164267307.6564207
CH4,p103,2043,2.0,5514582420.46016
CH4,p103,2043,1.5,7643376356.823711
CH4,p103,2044,2.5,4179562581.907646
