eall,r,t,dr,Value
CH4,p45,2023,2.5,1323642128.4745884
CH4,p45,2023,2.0,1645609132.698137
CH4,p45,2023,1.5,2298486669.040333
CH4,p45,2026,2.5,1578860469.584201
CH4,p45,2026,2.0,1978331190.8043
CH4,p45,2026,1.5,2701182972.059717
CH4,p45,2029,2.5,1232581541.2608516
CH4,p45,2029,2.0,1554124552.024552
CH4,p45,2029,1.5,2083330757.239809
CH4,p45,2032,2.5,1207040764.2355192
CH4,p45,2032,2.0,1511730665.8872037
CH4,p45,2032,1.5,1992203203.1071677
CH4,p45,2035,2.5,1097523470.7336943
CH4,p45,2035,2.0,1359974735.4743602
CH4,p45,2035,1.5,1765581235.5281167
CH4,p45,2038,2.5,1166382556.1862576
CH4,p45,2038,2.0,1432721880.0398123
CH4,p45,2038,1.5,1836822923.1279645
CH4,p45,2041,2.5,1236368656.6069784
CH4,p45,2041,2.0,1507658181.9775746
CH4,p45,2041,1.5,1916816154.6676536
CH4,p45,2044,2.5,1229749883.7766678
CH4,p45,2044,2.0,1490359130.6697366
CH4,p45,2044,1.5,1889417039.9747481
CH4,p45,2047,2.5,1300479745.7134097
CH4,p45,2047,2.0,1567756257.8692331
CH4,p45,2047,1.5,1982633231.9618545
CH4,p45,2050,2.5,1451781044.0278149
CH4,p45,2050,2.0,1742137252.8333778
CH4,p45,2050,1.5,2198411295.24212
CH4,p46,2020,2.5,49020024.509997584
CH4,p46,2020,2.0,60332337.85845856
CH4,p46,2020,1.5,86727735.67153418
CH4,p46,2023,2.5,46997620.072979026
CH4,p46,2023,2.0,58429473.604244195
CH4,p46,2023,1.5,81610732.15375412
CH4,p46,2026,2.5,29059141.853401404
CH4,p46,2026,2.0,36411454.85245477
CH4,p46,2026,1.5,49715640.279313244
CH4,p46,2029,2.5,530058383.8422122
CH4,p46,2029,2.0,668334483.9749632
CH4,p46,2029,1.5,895913898.7767826
CH4,p46,2032,2.5,462708956.3342466
CH4,p46,2032,2.0,579509275.4089108
CH4,p46,2032,1.5,763694393.9497274
CH4,p46,2035,2.5,431316610.0544002
CH4,p46,2035,2.0,534457538.54566985
CH4,p46,2035,1.5,693857155.3049047
CH4,p46,2038,2.5,314585120.67569065
CH4,p46,2038,2.0,386419518.31029713
CH4,p46,2038,1.5,495409638.85935533
CH4,p46,2041,2.5,127999039.1974551
CH4,p46,2041,2.0,156085159.30912688
CH4,p46,2041,1.5,198444553.5759106
CH4,p46,2044,2.5,120300096.89343286
CH4,p46,2044,2.0,145794157.16223982
CH4,p46,2044,1.5,184831936.94885048
CH4,p46,2047,2.5,111128099.88501096
CH4,p46,2047,2.0,133967310.59757456
CH4,p46,2047,1.5,169419219.7633449
CH4,p46,2050,2.5,119287035.50975557
CH4,p46,2050,2.0,143144442.61170667
CH4,p46,2050,1.5,180634653.77191556
CH4,p47,2020,2.5,437449746.3397341
CH4,p47,2020,2.0,538399687.8027496
CH4,p47,2020,1.5,773949551.2164526
CH4,p47,2023,2.5,265543116.63375375
CH4,p47,2023,2.0,330134685.5446668
CH4,p47,2023,1.5,461112033.6140183
CH4,p47,2026,2.5,309699535.8914273
CH4,p47,2026,2.0,388057249.79166794
CH4,p47,2026,1.5,529847398.7540081
CH4,p47,2029,2.5,214062417.457869
CH4,p47,2029,2.0,269904787.229487
CH4,p47,2029,1.5,361812020.8119416
CH4,p47,2032,2.5,139312134.67958048
CH4,p47,2032,2.0,174478304.5986979
CH4,p47,2032,1.5,229932649.47115225
CH4,p47,2035,2.5,141629554.71143627
CH4,p47,2035,2.0,175497491.70764932
CH4,p47,2035,1.5,227838848.8836149
CH4,p47,2038,2.5,149503720.92296013
CH4,p47,2038,2.0,183642365.8581243
CH4,p47,2038,1.5,235438930.5873388
