i,r,t,Value
battery_8,p62,2029,-110041.744611
battery_8,p62,2032,-101255.175648
battery_8,p62,2035,-103306.673953
battery_8,p62,2038,-99467.518773
battery_8,p63,2026,-158060.660262
battery_8,p63,2029,-163710.80926
battery_8,p63,2032,-162324.55915
battery_8,p63,2035,-170910.042884
battery_8,p63,2038,-167533.370127
battery_8,p64,2026,-179724.292659
battery_8,p64,2029,-164456.387364
battery_8,p64,2032,-178798.052796
battery_8,p64,2035,-165978.349924
battery_8,p64,2038,-172302.729368
battery_8,p65,2026,-382573.047406
battery_8,p65,2029,-282719.151362
battery_8,p65,2032,-325111.033309
battery_8,p65,2035,-364665.919576
battery_8,p65,2038,-353915.601569
battery_8,p67,2026,-172794.316374
battery_8,p67,2029,-83331.927174
battery_8,p67,2032,-106907.08441
battery_8,p67,2035,-87716.424755
battery_8,p67,2038,-64658.311676
battery_8,p69,2029,-15866.015245
battery_8,p69,2032,-13762.062918
battery_8,p69,2035,-10191.082878
battery_8,p69,2038,-8583.754799
battery_8,p69,2041,-9072.149063
battery_8,p80,2050,-282254.383007
battery_8,p124,2050,-0.0
battery_8,p125,2026,-113081.253223
battery_8,p125,2029,-146523.414389
battery_8,p125,2032,-158594.394713
battery_8,p125,2035,-185965.080333
battery_8,p125,2038,-195561.273617
battery_8,p126,2035,-0.0
battery_8,p127,2050,-100290.636695
battery_8,p129,2038,-0.0
biopower,p1,2010,18921.6
biopower,p3,2010,95527.464
biopower,p3,2015,26280.0
biopower,p3,2020,26280.0
biopower,p3,2023,26280.0
biopower,p3,2026,26280.0
biopower,p5,2010,3942.0
biopower,p5,2015,4467.6
biopower,p5,2020,4467.6
biopower,p5,2023,4467.6
biopower,p5,2026,4467.6
biopower,p5,2029,4467.6
biopower,p5,2032,2902.365042
biopower,p5,2035,3169.084692
biopower,p5,2038,2496.937482
biopower,p5,2041,525.6
biopower,p5,2044,525.6
biopower,p5,2047,525.6
biopower,p5,2050,525.6
biopower,p6,2010,23284.08
biopower,p6,2015,23284.08
biopower,p6,2020,23284.08
biopower,p6,2023,23284.08
biopower,p6,2026,23284.08
biopower,p6,2029,23284.08
biopower,p6,2032,7358.4
biopower,p6,2035,7358.4
biopower,p6,2038,7358.4
biopower,p6,2041,7358.4
biopower,p6,2044,7358.4
biopower,p6,2047,7358.4
biopower,p6,2050,7358.4
biopower,p8,2010,158055.229569
biopower,p8,2015,221045.94
