eall,r,t,dr,Value
CH4,p11,2044,1.5,3569003758.67024
CH4,p11,2047,2.5,2346665972.2769
CH4,p11,2047,2.0,2828956218.11295
CH4,p11,2047,1.5,3577585853.44055
CH4,p11,2050,2.5,2531996297.6280003
CH4,p11,2050,2.0,3038395557.1536
CH4,p11,2050,1.5,3834165822.1224
CH4,p110,2020,2.5,544557936.065
CH4,p110,2020,2.0,670225152.08
CH4,p110,2020,1.5,963448656.115
CH4,p110,2023,2.5,122689829.43792
CH4,p110,2023,2.0,152533301.46336
CH4,p110,2023,1.5,213049230.84828
CH4,p110,2026,2.5,157508742.76966
CH4,p110,2026,2.0,197360352.38608
CH4,p110,2026,1.5,269472788.83484
CH4,p110,2029,2.5,182821171.15048
CH4,p110,2029,2.0,230513650.58104
CH4,p110,2029,1.5,309007522.97717
CH4,p110,2032,2.5,518219343.50042
CH4,p110,2032,2.0,649031993.31606
CH4,p110,2032,1.5,855313479.5638
CH4,p110,2035,2.5,562325219.3124
CH4,p110,2035,2.0,696794293.4958
CH4,p110,2035,1.5,904610135.4156001
CH4,p110,2038,2.5,645053670.4057001
CH4,p110,2038,2.0,792349390.4196
CH4,p110,2038,1.5,1015832551.82
CH4,p110,2041,2.5,763972323.6018801
CH4,p110,2041,2.0,931606538.4929402
CH4,p110,2041,1.5,1184431911.7712603
CH4,p110,2044,2.5,847978594.5850201
CH4,p110,2044,2.0,1027682667.60966
CH4,p110,2044,1.5,1302854529.4286401
CH4,p110,2047,2.5,941675888.74384
CH4,p110,2047,2.0,1135210503.91512
CH4,p110,2047,1.5,1435622443.88248
CH4,p110,2050,2.5,1237966516.864
CH4,p110,2050,2.0,1485559820.2368002
CH4,p110,2050,1.5,1874635011.2512002
CH4,p111,2020,2.5,4000267363.6653
CH4,p111,2020,2.0,4923405986.0496
CH4,p111,2020,1.5,7077396104.9463
CH4,p111,2023,2.5,4122622877.9279995
CH4,p111,2023,2.0,5125423037.423999
CH4,p111,2023,1.5,7158878916.4019985
CH4,p111,2026,2.5,5160675185.502041
CH4,p111,2026,2.0,6466388184.243521
CH4,p111,2026,1.5,8829106943.87096
CH4,p111,2029,2.5,6788251058.66272
CH4,p111,2029,2.0,8559099160.92256
CH4,p111,2029,1.5,11473619995.89188
CH4,p111,2032,2.5,6983019593.49076
CH4,p111,2032,2.0,8745723568.54668
CH4,p111,2032,1.5,11525372144.5964
CH4,p111,2035,2.5,7752049082.5159
CH4,p111,2035,2.0,9605799950.07405
CH4,p111,2035,1.5,12470687654.4821
CH4,p111,2038,2.5,10474567465.19706
CH4,p111,2038,2.0,12866397831.26568
CH4,p111,2038,1.5,16495381834.956
CH4,p111,2041,2.5,9724683486.04702
CH4,p111,2041,2.0,11858516912.84151
CH4,p111,2041,1.5,15076757490.95779
CH4,p111,2044,2.5,11464917987.049759
CH4,p111,2044,2.0,13894569480.99408
CH4,p111,2044,1.5,17614973331.096317
CH4,p111,2047,2.5,13973762741.04464
CH4,p111,2047,2.0,16845671034.44952
CH4,p111,2047,1.5,21303558534.66008
CH4,p111,2050,2.5,15816008171.680502
CH4,p111,2050,2.0,18979209806.0166
CH4,p111,2050,1.5,23949955231.401905
CH4,p112,2020,2.5,9415280004.6422
CH4,p112,2020,2.0,11588036928.7904
CH4,p112,2020,1.5,16657803085.1362
CH4,p112,2023,2.5,11762017164.728762
CH4,p112,2023,2.0,14623048366.960081
CH4,p112,2023,1.5,20424583860.373592
CH4,p112,2026,2.5,12040305336.34832
CH4,p112,2026,2.0,15086647650.364159
CH4,p112,2026,1.5,20599076599.53568
CH4,p112,2029,2.5,11837282496.2892
CH4,p112,2029,2.0,14925269234.451601
CH4,p112,2029,1.5,20007580741.01055
CH4,p112,2032,2.5,12708056747.102322
CH4,p112,2032,2.0,15915915731.807762
CH4,p112,2032,1.5,20974462592.304802
CH4,p112,2035,2.5,18842437299.2082
CH4,p112,2035,2.0,23348237522.931896
CH4,p112,2035,1.5,30311746959.5958
CH4,p112,2038,2.5,23887685908.32232
CH4,p112,2038,2.0,29342354344.08096
CH4,p112,2038,1.5,37618403005.232
CH4,p112,2041,2.5,24566098054.79776
CH4,p112,2041,2.0,29956500865.382877
CH4,p112,2041,1.5,38086288710.85552
CH4,p112,2044,2.5,28267677441.7962
CH4,p112,2044,2.0,34258178621.514603
CH4,p112,2044,1.5,43431133552.958405
CH4,p112,2047,2.5,32577677740.62072
CH4,p112,2047,2.0,39273090037.00596
CH4,p112,2047,1.5,49665968825.42484
CH4,p112,2050,2.5,37573932547.1685
CH4,p112,2050,2.0,45088719056.6022
CH4,p112,2050,1.5,56897669285.7123
CH4,p113,2020,2.5,195518111.1676
CH4,p113,2020,2.0,240637675.28320003
CH4,p113,2020,1.5,345916658.2196
CH4,p113,2023,2.5,99216762.57764
CH4,p113,2023,2.0,123350569.69112
CH4,p113,2023,1.5,172288567.44900998
CH4,p113,2026,2.5,82964581.03816
CH4,p113,2026,2.0,103955619.61408
CH4,p113,2026,1.5,141939403.70384
CH4,p113,2029,2.5,82614236.41152
CH4,p113,2029,2.0,104165776.34496
CH4,p113,2029,1.5,139636019.15208
CH4,p113,2032,2.5,5492187897.4498
CH4,p113,2032,2.0,6878565424.9614
CH4,p113,2032,1.5,9064776141.422
CH4,p113,2035,2.5,6799012645.501801
CH4,p113,2035,2.0,8424863495.5131
CH4,p113,2035,1.5,10937542081.8942
CH4,p113,2038,2.5,7855299197.27722
CH4,p113,2038,2.0,9649028935.23816
CH4,p113,2038,1.5,12370549916.972
CH4,p113,2041,2.5,8420598963.981859
CH4,p113,2041,2.0,10268284348.164928
CH4,p113,2041,1.5,13054957386.604969
CH4,p113,2044,2.5,9321732587.03496
CH4,p113,2044,2.0,11297199095.545681
CH4,p113,2044,1.5,14322132186.70272
CH4,p113,2047,2.5,9908540560.88704
CH4,p113,2047,2.0,11944958406.22272
CH4,p113,2047,1.5,15105965210.92288
CH4,p113,2050,2.5,10975703787.054998
CH4,p113,2050,2.0,13170844544.465998
CH4,p113,2050,1.5,16620351448.968998
CH4,p114,2020,2.5,1990950880.6785
CH4,p114,2020,2.0,2450401083.912
CH4,p114,2020,1.5,3522451558.1235
CH4,p114,2023,2.5,1145204267.62916
CH4,p114,2023,2.0,1423767467.86328
CH4,p114,2023,1.5,1988631735.00469
CH4,p114,2026,2.5,1158360183.31934
CH4,p114,2026,2.0,1451439265.84592
CH4,p114,2026,1.5,1981772843.7511601
CH4,p114,2029,2.5,661406546.2505599
CH4,p114,2029,2.0,833947384.40288
CH4,p114,2029,1.5,1117920847.19524
CH4,p114,2032,2.5,2155374470.07052
CH4,p114,2032,2.0,2699449579.02036
CH4,p114,2032,1.5,3557414173.9028
CH4,p114,2035,2.5,2305725900.7127
CH4,p114,2035,2.0,2857095137.83965
CH4,p114,2035,1.5,3709211231.5813003
CH4,p114,2038,2.5,2122911545.6238399
CH4,p114,2038,2.0,2607670874.93952
CH4,p114,2038,1.5,3343167788.384
CH4,p114,2041,2.5,1929910340.0389602
CH4,p114,2041,2.0,2353379875.0834804
CH4,p114,2041,1.5,2992055239.41292
CH4,p114,2044,2.5,2612714922.8434
CH4,p114,2044,2.0,3166402853.5122
CH4,p114,2044,1.5,4014237497.3487997
CH4,p114,2047,2.5,3611560820.2142196
CH4,p114,2047,2.0,4353814117.62021
CH4,p114,2047,1.5,5505968489.713089
CH4,p114,2050,2.5,4165916722.9995
CH4,p114,2050,2.0,4999100067.5994
CH4,p114,2050,1.5,6308388180.5421
CH4,p115,2020,2.5,3469689934.5251
CH4,p115,2020,2.0,4270387611.7232003
CH4,p115,2020,1.5,6138682191.8521
CH4,p115,2023,2.5,2919186261.70548
CH4,p115,2023,2.0,3629258595.63384
CH4,p115,2023,1.5,5069127494.98857
CH4,p115,2026,2.5,3366636496.61952
CH4,p115,2026,2.0,4218436092.14976
CH4,p115,2026,1.5,5759787741.20448
CH4,p115,2029,2.5,3422554103.54016
CH4,p115,2029,2.0,4315394304.46368
CH4,p115,2029,1.5,5784860468.483641
CH4,p115,2032,2.5,7069970777.644521
CH4,p115,2032,2.0,8854623595.30236
CH4,p115,2032,1.5,11668883807.762802
CH4,p115,2035,2.5,7853921155.1176
CH4,p115,2035,2.0,9732032735.689201
CH4,p115,2035,1.5,12634568814.7544
CH4,p115,2038,2.5,7935666055.758321
CH4,p115,2038,2.0,9747747281.08896
CH4,p115,2038,1.5,12497111898.832
CH4,p115,2041,2.5,8482985456.171841
CH4,p115,2041,2.0,10344359962.74192
CH4,p115,2041,1.5,13151678890.683681
CH4,p115,2044,2.5,9334469684.17364
CH4,p115,2044,2.0,11312635445.058119
CH4,p115,2044,1.5,14341701766.41248
CH4,p115,2047,2.5,13391441653.20274
CH4,p115,2047,2.0,16143670459.22907
CH4,p115,2047,1.5,20415786814.85203
CH4,p115,2050,2.5,14705335589.577501
CH4,p115,2050,2.0,17646402707.493004
CH4,p115,2050,1.5,22268079607.0745
CH4,p116,2020,2.5,2885340835.8736
CH4,p116,2020,2.0,3551188721.0752
CH4,p116,2020,1.5,5104833786.545601
CH4,p116,2023,2.5,3079870593.25024
CH4,p116,2023,2.0,3829028305.1219196
CH4,p116,2023,1.5,5348153665.30616
CH4,p116,2026,2.5,3189738540.93482
CH4,p116,2026,2.0,3996780822.37616
CH4,p116,2026,1.5,5457143045.93668
CH4,p116,2029,2.5,5610568185.24856
