r,rr,trtype,t,Value
p100,p116,AC,2044,1214230.12322
p100,p116,AC,2047,1214230.12322
p100,p116,AC,2050,1214230.12322
p101,p102,AC,2010,2187213.4456
p101,p102,AC,2015,2187213.4456
p101,p102,AC,2020,2187213.4456
p101,p102,AC,2023,2187213.4456
p101,p102,AC,2026,2187213.4456
p101,p102,AC,2029,2187213.4456
p101,p102,AC,2032,2187213.4456
p101,p102,AC,2035,2187213.4456
p101,p102,AC,2038,2187213.4456
p101,p102,AC,2041,2187213.4456
p101,p102,AC,2044,2187213.4456
p101,p102,AC,2047,2187213.4456
p101,p102,AC,2050,2187213.4456
p103,p104,AC,2010,429697.45173
p103,p104,AC,2015,429697.45173
p103,p104,AC,2020,429697.45173
p103,p104,AC,2023,429697.45173
p103,p104,AC,2026,429697.45173
p103,p104,AC,2029,429697.45173
p103,p104,AC,2032,429697.45173
p103,p104,AC,2035,429697.45173
p103,p104,AC,2038,429697.45173
p103,p104,AC,2041,429697.45173
p103,p104,AC,2044,429697.45173
p103,p104,AC,2047,429697.45173
p103,p104,AC,2050,429697.45173
p103,p105,AC,2010,126274.04004
p103,p105,AC,2015,126274.04004
p103,p105,AC,2020,126274.04004
p103,p105,AC,2023,126274.04004
p103,p105,AC,2026,126274.04004
p103,p105,AC,2029,126274.04004
p103,p105,AC,2032,167032.998998
p103,p105,AC,2035,836723.958998
p103,p105,AC,2038,836723.958998
p103,p105,AC,2041,836723.958998
p103,p105,AC,2044,836723.958998
p103,p105,AC,2047,836723.958998
p103,p105,AC,2050,836723.958998
p103,p111,AC,2010,650290.21452
p103,p111,AC,2015,650290.21452
p103,p111,AC,2020,650290.21452
p103,p111,AC,2023,650290.21452
p103,p111,AC,2026,650290.21452
p103,p111,AC,2029,650290.21452
p103,p111,AC,2032,650290.21452
p103,p111,AC,2035,650290.21452
p103,p111,AC,2038,650290.21452
p103,p111,AC,2041,650290.21452
p103,p111,AC,2044,650290.21452
p103,p111,AC,2047,684623.493714
p103,p111,AC,2050,684623.493714
p104,p105,AC,2010,469595.999865
p104,p105,AC,2015,469595.999865
p104,p105,AC,2020,469595.999865
p104,p105,AC,2023,469595.999865
p104,p105,AC,2026,469595.999865
p104,p105,AC,2029,469595.999865
p104,p105,AC,2032,469595.999865
p104,p105,AC,2035,469595.999865
p104,p105,AC,2038,469595.999865
p104,p105,AC,2041,469595.999865
p104,p105,AC,2044,469595.999865
p104,p105,AC,2047,469595.999865
p104,p105,AC,2050,469595.999865
p105,p106,AC,2010,262089.57484
p105,p106,AC,2015,262089.57484
p105,p106,AC,2020,262089.57484
p105,p106,AC,2023,262089.57484
p105,p106,AC,2026,262089.57484
p105,p106,AC,2029,262089.57484
p105,p106,AC,2032,262089.57484
p105,p106,AC,2035,262089.57484
p105,p106,AC,2038,262089.57484
p105,p106,AC,2041,262089.57484
p105,p106,AC,2044,262089.57484
p105,p106,AC,2047,262089.57484
p105,p106,AC,2050,262089.57484
p105,p107,AC,2010,2163623.32872
p105,p107,AC,2015,2163623.32872
p105,p107,AC,2020,2163623.32872
p105,p107,AC,2023,2163623.32872
p105,p107,AC,2026,2163623.32872
p105,p107,AC,2029,2163623.32872
p105,p107,AC,2032,2163623.32872
p105,p107,AC,2035,2163623.32872
p105,p107,AC,2038,2163623.32872
p105,p107,AC,2041,2163623.32872
p105,p107,AC,2044,2163623.32872
p105,p107,AC,2047,2163623.32872
p105,p107,AC,2050,2163623.32872
p105,p112,AC,2010,741677.14016
p105,p112,AC,2015,741677.14016
p105,p112,AC,2020,741677.14016
p105,p112,AC,2023,741677.14016
p105,p112,AC,2026,741677.14016
p105,p112,AC,2029,741677.14016
p105,p112,AC,2032,741677.14016
p105,p112,AC,2035,741677.14016
p105,p112,AC,2038,741677.14016
p105,p112,AC,2041,741677.14016
p105,p112,AC,2044,1048523.7874
p105,p112,AC,2047,1959400.631006
p105,p112,AC,2050,1959400.631006
p106,p107,AC,2010,339276.41864
p106,p107,AC,2015,339276.41864
p106,p107,AC,2020,339276.41864
p106,p107,AC,2023,339276.41864
p106,p107,AC,2026,339276.41864
p106,p107,AC,2029,339276.41864
p106,p107,AC,2032,339276.41864
p106,p107,AC,2035,339276.41864
p106,p107,AC,2038,339276.41864
p106,p107,AC,2041,339276.41864
p106,p107,AC,2044,339276.41864
p106,p107,AC,2047,339276.41864
p106,p107,AC,2050,339276.41864
p107,p108,AC,2010,38761.67
p107,p108,AC,2015,38761.67
p107,p108,AC,2020,38761.67
p107,p108,AC,2023,38761.67
p107,p108,AC,2026,38761.67
p107,p108,AC,2029,38761.67
p107,p108,AC,2032,73025.0
p107,p108,AC,2035,73025.0
p107,p108,AC,2038,73025.0
p107,p108,AC,2041,200765.013255
p107,p108,AC,2044,200765.013255
p107,p108,AC,2047,224022.662312
p107,p108,AC,2050,228446.668541
p107,p109,AC,2010,468615.44016
p107,p109,AC,2015,468615.44016
p107,p109,AC,2020,468615.44016
p107,p109,AC,2023,468615.44016
p107,p109,AC,2026,468615.44016
p107,p109,AC,2029,468615.44016
p107,p109,AC,2032,468615.44016
p107,p109,AC,2035,468615.44016
p107,p109,AC,2038,468615.44016
p107,p109,AC,2041,468615.44016
p107,p109,AC,2044,468615.44016
p107,p109,AC,2047,468615.44016
p107,p109,AC,2050,468615.44016
p107,p112,AC,2010,1295808.93
p107,p112,AC,2015,1295808.93
p107,p112,AC,2020,1295808.93
p107,p112,AC,2023,1295808.93
p107,p112,AC,2026,1295808.93
p107,p112,AC,2029,1295808.93
p107,p112,AC,2032,1295808.93
p107,p112,AC,2035,1295808.93
p107,p112,AC,2038,1295808.93
p107,p112,AC,2041,1295808.93
p107,p112,AC,2044,1295808.93
p107,p112,AC,2047,1295808.93
p107,p112,AC,2050,1295808.93
p107,p114,AC,2010,340398.64572
p107,p114,AC,2015,340398.64572
p107,p114,AC,2020,340398.64572
p107,p114,AC,2023,340398.64572
p107,p114,AC,2026,340398.64572
p107,p114,AC,2029,340398.64572
p107,p114,AC,2032,340398.64572
p107,p114,AC,2035,340398.64572
p107,p114,AC,2038,340398.64572
p107,p114,AC,2041,340398.64572
p107,p114,AC,2044,340398.64572
p107,p114,AC,2047,340398.64572
p107,p114,AC,2050,340398.64572
p108,p109,AC,2010,99474.48
p108,p109,AC,2015,99474.48
p108,p109,AC,2020,99474.48
p108,p109,AC,2023,99474.48
p108,p109,AC,2026,99474.48
p108,p109,AC,2029,99474.48
p108,p109,AC,2032,99474.48
p108,p109,AC,2035,99474.48
p108,p109,AC,2038,99474.48
p108,p109,AC,2041,99474.48
p108,p109,AC,2044,455693.930873
p108,p109,AC,2047,522370.461792
p108,p109,AC,2050,522370.461792
p109,p110,AC,2010,34515.881235
p109,p110,AC,2015,34515.881235
p109,p110,AC,2020,34515.881235
p109,p110,AC,2023,34515.881235
p109,p110,AC,2026,34515.881235
p109,p110,AC,2029,34515.881235
p109,p110,AC,2032,34515.881235
p109,p110,AC,2035,34515.881235
p109,p110,AC,2038,34515.881235
p109,p110,AC,2041,34515.881235
p109,p110,AC,2044,34515.881235
p109,p110,AC,2047,34515.881235
p109,p110,AC,2050,34515.881235
p109,p112,AC,2010,280376.4
p109,p112,AC,2015,280376.4
p109,p112,AC,2020,280376.4
p109,p112,AC,2023,280376.4
p109,p112,AC,2026,280376.4
p109,p112,AC,2029,280376.4
p109,p112,AC,2032,280376.4
p109,p112,AC,2035,280376.4
p109,p112,AC,2038,280376.4
p109,p112,AC,2041,280376.4
p109,p112,AC,2044,280376.4
p109,p112,AC,2047,280376.4
p109,p112,AC,2050,280376.4
p109,p113,AC,2010,155821.70484
p109,p113,AC,2015,155821.70484
p109,p113,AC,2020,155821.70484
p109,p113,AC,2023,155821.70484
p109,p113,AC,2026,155821.70484
p109,p113,AC,2029,155821.70484
p109,p113,AC,2032,155821.70484
p109,p113,AC,2035,155821.70484
p109,p113,AC,2038,155821.70484
p109,p113,AC,2041,155821.70484
p109,p113,AC,2044,155821.70484
p109,p113,AC,2047,155821.70484
p109,p113,AC,2050,155821.70484
p109,p114,AC,2010,347730.2763
p109,p114,AC,2015,347730.2763
p109,p114,AC,2020,347730.2763
p109,p114,AC,2023,347730.2763
p109,p114,AC,2026,347730.2763
p109,p114,AC,2029,347730.2763
p109,p114,AC,2032,347730.2763
p109,p114,AC,2035,347730.2763
p109,p114,AC,2038,347730.2763
p109,p114,AC,2041,347730.2763
p109,p114,AC,2044,347730.2763
p109,p114,AC,2047,347730.2763
p109,p114,AC,2050,347730.2763
p109,p118,AC,2010,186323.76
p109,p118,AC,2015,186323.76
p109,p118,AC,2020,186323.76
p109,p118,AC,2023,186323.76
p109,p118,AC,2026,186323.76
p109,p118,AC,2029,186323.76
p109,p118,AC,2032,186323.76
p109,p118,AC,2035,186323.76
p109,p118,AC,2038,186323.76
p109,p118,AC,2041,186323.76
p109,p118,AC,2044,186323.76
p109,p118,AC,2047,186323.76
p109,p118,AC,2050,186323.76
p110,p112,AC,2010,223861.712875
p110,p112,AC,2015,223861.712875
p110,p112,AC,2020,223861.712875
p110,p112,AC,2023,223861.712875
p110,p112,AC,2026,223861.712875
p110,p112,AC,2029,223861.712875
p110,p112,AC,2032,223861.712875
p110,p112,AC,2035,223861.712875
p110,p112,AC,2038,223861.712875
p110,p112,AC,2041,223861.712875
p110,p112,AC,2044,223861.712875
p110,p112,AC,2047,223861.712875
p110,p112,AC,2050,223861.712875
p110,p117,AC,2010,14582.64564
p110,p117,AC,2015,14582.64564
p110,p117,AC,2020,14582.64564
p110,p117,AC,2023,14582.64564
p110,p117,AC,2026,14582.64564
p110,p117,AC,2029,14582.64564
p110,p117,AC,2032,14582.64564
p110,p117,AC,2035,14582.64564
p110,p117,AC,2038,14582.64564
p110,p117,AC,2041,14582.64564
p110,p117,AC,2044,14582.64564
p110,p117,AC,2047,14582.64564
p110,p117,AC,2050,14582.64564
p110,p118,AC,2010,9087.21544
p110,p118,AC,2015,9087.21544
p110,p118,AC,2020,9087.21544
p110,p118,AC,2023,9087.21544
p110,p118,AC,2026,9087.21544
p110,p118,AC,2029,9087.21544
p110,p118,AC,2032,9087.21544
p110,p118,AC,2035,9087.21544
p110,p118,AC,2038,9087.21544
p110,p118,AC,2041,9087.21544
p110,p118,AC,2044,9087.21544
p110,p118,AC,2047,9087.21544
p110,p118,AC,2050,9087.21544
p111,p112,AC,2010,888766.00449
p111,p112,AC,2015,888766.00449
p111,p112,AC,2020,888766.00449
p111,p112,AC,2023,888766.00449
p111,p112,AC,2026,888766.00449
p111,p112,AC,2029,888766.00449
p111,p112,AC,2032,888766.00449
p111,p112,AC,2035,888766.00449
p111,p112,AC,2038,888766.00449
p111,p112,AC,2041,888766.00449
p111,p112,AC,2044,888766.00449
p111,p112,AC,2047,888766.00449
p111,p112,AC,2050,888766.00449
p111,p115,AC,2010,399014.5248
p111,p115,AC,2015,399014.5248
p111,p115,AC,2020,399014.5248
p111,p115,AC,2023,399014.5248
p111,p115,AC,2026,399014.5248
p111,p115,AC,2029,399014.5248
p111,p115,AC,2032,399014.5248
p111,p115,AC,2035,399014.5248
p111,p115,AC,2038,399014.5248
p111,p115,AC,2041,399014.5248
p111,p115,AC,2044,399014.5248
p111,p115,AC,2047,399014.5248
p111,p115,AC,2050,399014.5248
p111,p116,AC,2010,941238.54206
p111,p116,AC,2015,941238.54206
p111,p116,AC,2020,941238.54206
p111,p116,AC,2023,941238.54206
p111,p116,AC,2026,941238.54206
p111,p116,AC,2029,941238.54206
p111,p116,AC,2032,941238.54206
p111,p116,AC,2035,941238.54206
p111,p116,AC,2038,941238.54206
p111,p116,AC,2041,941238.54206
p111,p116,AC,2044,941238.54206
p111,p116,AC,2047,941238.54206
p111,p116,AC,2050,941238.54206
p111,z122,AC,2010,967364.54125
p111,z122,AC,2015,967364.54125
p111,z122,AC,2020,967364.54125
p111,z122,AC,2023,967364.54125
p111,z122,AC,2026,967364.54125
p111,z122,AC,2029,967364.54125
p111,z122,AC,2032,967364.54125
p111,z122,AC,2035,967364.54125
p111,z122,AC,2038,967364.54125
p111,z122,AC,2041,967364.54125
p111,z122,AC,2044,967364.54125
p111,z122,AC,2047,967364.54125
p111,z122,AC,2050,967364.54125
p112,p113,AC,2010,177355.75792
p112,p113,AC,2015,177355.75792
p112,p113,AC,2020,177355.75792
p112,p113,AC,2023,177355.75792
p112,p113,AC,2026,177355.75792
p112,p113,AC,2029,177355.75792
p112,p113,AC,2032,177355.75792
p112,p113,AC,2035,177355.75792
p112,p113,AC,2038,177355.75792
p112,p113,AC,2041,177355.75792
p112,p113,AC,2044,177355.75792
p112,p113,AC,2047,177355.75792
p112,p113,AC,2050,177355.75792
p112,p114,AC,2010,234348.72296
p112,p114,AC,2015,234348.72296
p112,p114,AC,2020,234348.72296
p112,p114,AC,2023,234348.72296
p112,p114,AC,2026,234348.72296
p112,p114,AC,2029,234348.72296
p112,p114,AC,2032,234348.72296
p112,p114,AC,2035,234348.72296
p112,p114,AC,2038,234348.72296
p112,p114,AC,2041,234348.72296
p112,p114,AC,2044,234348.72296
p112,p114,AC,2047,234348.72296
p112,p114,AC,2050,234348.72296
p112,p115,AC,2010,498307.62
p112,p115,AC,2015,498307.62
p112,p115,AC,2020,498307.62
p112,p115,AC,2023,498307.62
p112,p115,AC,2026,498307.62
p112,p115,AC,2029,498307.62
p112,p115,AC,2032,498307.62
p112,p115,AC,2035,498307.62
p112,p115,AC,2038,498307.62
p112,p115,AC,2041,498307.62
p112,p115,AC,2044,498307.62
p112,p115,AC,2047,498307.62
p112,p115,AC,2050,498307.62
p112,p116,AC,2010,661760.96371
p112,p116,AC,2015,661760.96371
p112,p116,AC,2020,661760.96371
p112,p116,AC,2023,661760.96371
p112,p116,AC,2026,661760.96371
p112,p116,AC,2029,661760.96371
p112,p116,AC,2032,661760.96371
p112,p116,AC,2035,661760.96371
p112,p116,AC,2038,661760.96371
p112,p116,AC,2041,661760.96371
p112,p116,AC,2044,661760.96371
p112,p116,AC,2047,661760.96371
p112,p116,AC,2050,661760.96371
p112,p117,AC,2010,2089498.6875
p112,p117,AC,2015,2089498.6875
p112,p117,AC,2020,2089498.6875
p112,p117,AC,2023,2089498.6875
p112,p117,AC,2026,2089498.6875
p112,p117,AC,2029,2089498.6875
p112,p117,AC,2032,2089498.6875
p112,p117,AC,2035,2089498.6875
p112,p117,AC,2038,2089498.6875
p112,p117,AC,2041,2089498.6875
p112,p117,AC,2044,2089498.6875
p112,p117,AC,2047,2089498.6875
p112,p117,AC,2050,2089498.6875
p112,p118,AC,2010,1479370.884375
p112,p118,AC,2015,1479370.884375
p112,p118,AC,2020,1479370.884375
p112,p118,AC,2023,1479370.884375
p112,p118,AC,2026,1479370.884375
p112,p118,AC,2029,1479370.884375
p112,p118,AC,2032,1479370.884375
p112,p118,AC,2035,1479370.884375
p112,p118,AC,2038,1479370.884375
p112,p118,AC,2041,1479370.884375
p112,p118,AC,2044,1479370.884375
p112,p118,AC,2047,1479370.884375
p112,p118,AC,2050,1479370.884375
p113,p114,AC,2010,120223.13402
p113,p114,AC,2015,120223.13402
p113,p114,AC,2020,120223.13402
p113,p114,AC,2023,120223.13402
p113,p114,AC,2026,120223.13402
p113,p114,AC,2029,120223.13402
p113,p114,AC,2032,120223.13402
p113,p114,AC,2035,120223.13402
p113,p114,AC,2038,120223.13402
p113,p114,AC,2041,120223.13402
p113,p114,AC,2044,120223.13402
p113,p114,AC,2047,120223.13402
p113,p114,AC,2050,120223.13402
p115,p116,AC,2010,1064244.47214
p115,p116,AC,2015,1064244.47214
p115,p116,AC,2020,1064244.47214
p115,p116,AC,2023,1064244.47214
p115,p116,AC,2026,1064244.47214
p115,p116,AC,2029,1064244.47214
p115,p116,AC,2032,1064244.47214
p115,p116,AC,2035,1064244.47214
p115,p116,AC,2038,1064244.47214
p115,p116,AC,2041,1064244.47214
p115,p116,AC,2044,1064244.47214
p115,p116,AC,2047,1064244.47214
p115,p116,AC,2050,1064244.47214
p115,z122,AC,2010,2391815.72487
p115,z122,AC,2015,2391815.72487
p115,z122,AC,2020,2391815.72487
p115,z122,AC,2023,2391815.72487
p115,z122,AC,2026,2391815.72487
p115,z122,AC,2029,2391815.72487
p115,z122,AC,2032,2391815.72487
p115,z122,AC,2035,2391815.72487
p115,z122,AC,2038,2391815.72487
p115,z122,AC,2041,2391815.72487
p115,z122,AC,2044,2391815.72487
p115,z122,AC,2047,2391815.72487
p115,z122,AC,2050,2391815.72487
p116,p117,AC,2010,368641.23
p116,p117,AC,2015,368641.23
p116,p117,AC,2020,368641.23
p116,p117,AC,2023,368641.23
p116,p117,AC,2026,368641.23
p116,p117,AC,2029,368641.23
p116,p117,AC,2032,368641.23
p116,p117,AC,2035,368641.23
p116,p117,AC,2038,368641.23
p116,p117,AC,2041,368641.23
p116,p117,AC,2044,368641.23
p116,p117,AC,2047,368641.23
p116,p117,AC,2050,368641.23
p116,p118,AC,2010,15254.166635
p116,p118,AC,2015,15254.166635
p116,p118,AC,2020,15254.166635
p116,p118,AC,2023,15254.166635
p116,p118,AC,2026,15254.166635
p116,p118,AC,2029,15254.166635
p116,p118,AC,2032,15254.166635
p116,p118,AC,2035,15254.166635
p116,p118,AC,2038,15254.166635
p116,p118,AC,2041,15254.166635
p116,p118,AC,2044,15254.166635
p116,p118,AC,2047,15254.166635
p116,p118,AC,2050,15254.166635
p116,p120,AC,2010,19980.912875
p116,p120,AC,2015,19980.912875
p116,p120,AC,2020,19980.912875
p116,p120,AC,2023,19980.912875
p116,p120,AC,2026,19980.912875
p116,p120,AC,2029,19980.912875
p116,p120,AC,2032,19980.912875
p116,p120,AC,2035,19980.912875
p116,p120,AC,2038,19980.912875
p116,p120,AC,2041,19980.912875
p116,p120,AC,2044,19980.912875
p116,p120,AC,2047,19980.912875
p116,p120,AC,2050,19980.912875
p116,p121,AC,2010,1489527.87375
p116,p121,AC,2015,1489527.87375
p116,p121,AC,2020,1489527.87375
p116,p121,AC,2023,1489527.87375
p116,p121,AC,2026,1489527.87375
p116,p121,AC,2029,1489527.87375
p116,p121,AC,2032,1489527.87375
p116,p121,AC,2035,1489527.87375
p116,p121,AC,2038,1489527.87375
p116,p121,AC,2041,1489527.87375
p116,p121,AC,2044,1489527.87375
p116,p121,AC,2047,1489527.87375
p116,p121,AC,2050,1489527.87375
p117,p118,AC,2010,756272.12544
p117,p118,AC,2015,756272.12544
p117,p118,AC,2020,756272.12544
p117,p118,AC,2023,756272.12544
p117,p118,AC,2026,756272.12544
p117,p118,AC,2029,756272.12544
p117,p118,AC,2032,756272.12544
p117,p118,AC,2035,756272.12544
p117,p118,AC,2038,756272.12544
p117,p118,AC,2041,756272.12544
p117,p118,AC,2044,756272.12544
p117,p118,AC,2047,756272.12544
p117,p118,AC,2050,756272.12544
p120,p121,AC,2010,7961.68724
p120,p121,AC,2015,7961.68724
p120,p121,AC,2020,7961.68724
p120,p121,AC,2023,7961.68724
p120,p121,AC,2026,7961.68724
p120,p121,AC,2029,7961.68724
p120,p121,AC,2032,19549.493308
p120,p121,AC,2035,19549.493308
p120,p121,AC,2038,19549.493308
p120,p121,AC,2041,20525.995067
p120,p121,AC,2044,53739.434817
p120,p121,AC,2047,53739.434817
p120,p121,AC,2050,53739.434817
p120,z122,AC,2010,20551.12548
p120,z122,AC,2015,20551.12548
p120,z122,AC,2020,20551.12548
p120,z122,AC,2023,20551.12548
p120,z122,AC,2026,20551.12548
p120,z122,AC,2029,20551.12548
p120,z122,AC,2032,20551.12548
p120,z122,AC,2035,20551.12548
p120,z122,AC,2038,20551.12548
p120,z122,AC,2041,20551.12548
p120,z122,AC,2044,20551.12548
p120,z122,AC,2047,20551.12548
p120,z122,AC,2050,20551.12548
p121,z122,AC,2010,21167.8593
p121,z122,AC,2015,21167.8593
p121,z122,AC,2020,21167.8593
p121,z122,AC,2023,21167.8593
p121,z122,AC,2026,21167.8593
p121,z122,AC,2029,21167.8593
p121,z122,AC,2032,21167.8593
p121,z122,AC,2035,21167.8593
p121,z122,AC,2038,21167.8593
p121,z122,AC,2041,21167.8593
p121,z122,AC,2044,21167.8593
p121,z122,AC,2047,21167.8593
p121,z122,AC,2050,21167.8593
p121,p123,AC,2010,316045.169025
p121,p123,AC,2015,316045.169025
p121,p123,AC,2020,316045.169025
p121,p123,AC,2023,316045.169025
p121,p123,AC,2026,316045.169025
p121,p123,AC,2029,316045.169025
p121,p123,AC,2032,316045.169025
p121,p123,AC,2035,316045.169025
p121,p123,AC,2038,316045.169025
p121,p123,AC,2041,316045.169025
p121,p123,AC,2044,316045.169025
p121,p123,AC,2047,316045.169025
p121,p123,AC,2050,422439.427979
z122,p123,AC,2010,1134537.555735
z122,p123,AC,2015,1134537.555735
z122,p123,AC,2020,1134537.555735
z122,p123,AC,2023,1134537.555735
z122,p123,AC,2026,1134537.555735
z122,p123,AC,2029,1134537.555735
z122,p123,AC,2032,1134537.555735
z122,p123,AC,2035,1134537.555735
z122,p123,AC,2038,1134537.555735
z122,p123,AC,2041,1134537.555735
z122,p123,AC,2044,1134537.555735
z122,p123,AC,2047,1134537.555735
z122,p123,AC,2050,1134537.555735
z122,p125,AC,2010,80145.991125
z122,p125,AC,2015,80145.991125
z122,p125,AC,2020,80145.991125
z122,p125,AC,2023,80145.991125
z122,p125,AC,2026,80145.991125
z122,p125,AC,2029,80145.991125
z122,p125,AC,2032,80145.991125
z122,p125,AC,2035,80145.991125
z122,p125,AC,2038,80145.991125
z122,p125,AC,2041,80145.991125
z122,p125,AC,2044,80145.991125
z122,p125,AC,2047,80145.991125
z122,p125,AC,2050,80145.991125
z122,p126,AC,2010,305844.95377
z122,p126,AC,2015,305844.95377
z122,p126,AC,2020,305844.95377
z122,p126,AC,2023,305844.95377
z122,p126,AC,2026,305844.95377
z122,p126,AC,2029,305844.95377
z122,p126,AC,2032,305844.95377
z122,p126,AC,2035,305844.95377
z122,p126,AC,2038,305844.95377
z122,p126,AC,2041,305844.95377
z122,p126,AC,2044,305844.95377
z122,p126,AC,2047,305844.95377
z122,p126,AC,2050,369838.608462
z122,p127,AC,2010,603952.15136
z122,p127,AC,2015,603952.15136
z122,p127,AC,2020,603952.15136
z122,p127,AC,2023,603952.15136
z122,p127,AC,2026,603952.15136
z122,p127,AC,2029,603952.15136
z122,p127,AC,2032,603952.15136
z122,p127,AC,2035,603952.15136
z122,p127,AC,2038,603952.15136
z122,p127,AC,2041,603952.15136
z122,p127,AC,2044,603952.15136
z122,p127,AC,2047,603952.15136
z122,p127,AC,2050,603952.15136
p123,p124,AC,2010,93915.22536
p123,p124,AC,2015,93915.22536
p123,p124,AC,2020,93915.22536
p123,p124,AC,2023,93915.22536
p123,p124,AC,2026,93915.22536
p123,p124,AC,2029,93915.22536
p123,p124,AC,2032,93915.22536
p123,p124,AC,2035,93915.22536
p123,p124,AC,2038,93915.22536
p123,p124,AC,2041,93915.22536
p123,p124,AC,2044,93915.22536
p123,p124,AC,2047,117256.851346
p123,p124,AC,2050,120277.364967
p123,p125,AC,2010,453695.055975
p123,p125,AC,2015,453695.055975
p123,p125,AC,2020,453695.055975
p123,p125,AC,2023,453695.055975
p123,p125,AC,2026,453695.055975
p123,p125,AC,2029,453695.055975
p123,p125,AC,2032,453695.055975
p123,p125,AC,2035,453695.055975
p123,p125,AC,2038,453695.055975
p123,p125,AC,2041,453695.055975
p123,p125,AC,2044,453695.055975
p123,p125,AC,2047,453695.055975
p123,p125,AC,2050,453695.055975
p125,p126,AC,2010,287764.54
p125,p126,AC,2015,287764.54
p125,p126,AC,2020,287764.54
p125,p126,AC,2023,287764.54
p125,p126,AC,2026,287764.54
p125,p126,AC,2029,287764.54
p125,p126,AC,2032,287764.54
p125,p126,AC,2035,287764.54
p125,p126,AC,2038,287764.54
p125,p126,AC,2041,287764.54
p125,p126,AC,2044,287764.54
p125,p126,AC,2047,287764.54
p125,p126,AC,2050,287764.54
p126,p127,AC,2010,975184.4544
p126,p127,AC,2015,975184.4544
p126,p127,AC,2020,975184.4544
p126,p127,AC,2023,975184.4544
p126,p127,AC,2026,975184.4544
p126,p127,AC,2029,975184.4544
p126,p127,AC,2032,975184.4544
p126,p127,AC,2035,975184.4544
p126,p127,AC,2038,975184.4544
p126,p127,AC,2041,3070649.369225
p126,p127,AC,2044,3070649.369225
p126,p127,AC,2047,3070649.369225
p126,p127,AC,2050,3070649.369225
p127,p128,AC,2010,208553.949
p127,p128,AC,2015,208553.949
p127,p128,AC,2020,208553.949
p127,p128,AC,2023,208553.949
p127,p128,AC,2026,208553.949
p127,p128,AC,2029,208553.949
p127,p128,AC,2032,208553.949
p127,p128,AC,2035,233713.092733
p127,p128,AC,2038,233713.092733
p127,p128,AC,2041,738846.857101
p127,p128,AC,2044,783185.882473
p127,p128,AC,2047,834423.804373
p127,p128,AC,2050,873804.754383
p127,p129,AC,2010,94309.78004
p127,p129,AC,2015,94309.78004
p127,p129,AC,2020,94309.78004
p127,p129,AC,2023,94309.78004
p127,p129,AC,2026,94309.78004
p127,p129,AC,2029,94309.78004
p127,p129,AC,2032,94309.78004
p127,p129,AC,2035,202736.806805
p127,p129,AC,2038,283856.374371
p127,p129,AC,2041,1310688.592979
p127,p129,AC,2044,1337617.78182
p127,p129,AC,2047,1415026.845229
p127,p129,AC,2050,1415026.845229
p127,p131,AC,2010,272439.42
p127,p131,AC,2015,272439.42
p127,p131,AC,2020,272439.42
p127,p131,AC,2023,272439.42
p127,p131,AC,2026,272439.42
p127,p131,AC,2029,272439.42
p127,p131,AC,2032,272439.42
p127,p131,AC,2035,272439.42
p127,p131,AC,2038,272439.42
p127,p131,AC,2041,272439.42
p127,p131,AC,2044,272439.42
p127,p131,AC,2047,272439.42
p127,p131,AC,2050,272439.42
p127,p132,AC,2010,162531.95
p127,p132,AC,2015,162531.95
p127,p132,AC,2020,162531.95
p127,p132,AC,2023,162531.95
p127,p132,AC,2026,162531.95
p127,p132,AC,2029,162531.95
p127,p132,AC,2032,162531.95
p127,p132,AC,2035,162531.95
p127,p132,AC,2038,162531.95
p127,p132,AC,2041,630406.910588
p127,p132,AC,2044,735124.711994
p127,p132,AC,2047,763778.612863
p127,p132,AC,2050,782869.754815
p129,p130,AC,2010,284459.91384
p129,p130,AC,2015,284459.91384
p129,p130,AC,2020,284459.91384
p129,p130,AC,2023,284459.91384
p129,p130,AC,2026,284459.91384
p129,p130,AC,2029,284459.91384
p129,p130,AC,2032,284459.91384
p129,p130,AC,2035,284459.91384
p129,p130,AC,2038,284459.91384
p129,p130,AC,2041,284459.91384
p129,p130,AC,2044,284459.91384
p129,p130,AC,2047,284459.91384
p129,p130,AC,2050,284459.91384
p129,p131,AC,2010,292593.58785
p129,p131,AC,2015,292593.58785
p129,p131,AC,2020,292593.58785
p129,p131,AC,2023,292593.58785
p129,p131,AC,2026,292593.58785
p129,p131,AC,2029,292593.58785
p129,p131,AC,2032,292593.58785
p129,p131,AC,2035,292593.58785
p129,p131,AC,2038,292593.58785
p129,p131,AC,2041,292593.58785
p129,p131,AC,2044,292593.58785
p129,p131,AC,2047,292593.58785
p129,p131,AC,2050,292593.58785
p130,p131,AC,2010,66469.7102
p130,p131,AC,2015,66469.7102
p130,p131,AC,2020,66469.7102
p130,p131,AC,2023,66469.7102
p130,p131,AC,2026,66469.7102
p130,p131,AC,2029,66469.7102
p130,p131,AC,2032,130108.413529
p130,p131,AC,2035,130108.413529
p130,p131,AC,2038,130108.413529
p130,p131,AC,2041,166231.653042
p130,p131,AC,2044,196958.568756
p130,p131,AC,2047,196958.568756
p130,p131,AC,2050,257465.751162
p130,p134,AC,2010,289435.81744
p130,p134,AC,2015,289435.81744
p130,p134,AC,2020,289435.81744
p130,p134,AC,2023,289435.81744
p130,p134,AC,2026,289435.81744
p130,p134,AC,2029,289435.81744
