eall,r,t,dr,Value
CH4,p112,2023,2.5,11762017164.82644
CH4,p112,2023,2.0,14623048367.081522
CH4,p112,2023,1.5,20424583860.543213
CH4,p112,2026,2.5,12037345176.859043
CH4,p112,2026,2.0,15082938534.859522
CH4,p112,2026,1.5,20594012230.288963
CH4,p112,2029,2.5,11805095288.635279
CH4,p112,2029,2.0,14884685363.931438
CH4,p112,2029,1.5,19953177362.85637
CH4,p112,2032,2.5,10709956776.51022
CH4,p112,2032,2.0,13413441011.35746
CH4,p112,2032,1.5,17676627689.3858
CH4,p112,2035,2.5,10408212153.9036
CH4,p112,2035,2.0,12897132451.5762
CH4,p112,2035,1.5,16743645638.888401
CH4,p112,2038,2.5,14288824135.06318
CH4,p112,2038,2.0,17551626496.61304
CH4,p112,2038,1.5,22502085252.068
CH4,p112,2041,2.5,15927719393.68968
CH4,p112,2041,2.0,19422650627.55684
CH4,p112,2041,1.5,24693694455.68436
CH4,p112,2044,2.5,17902309102.175
CH4,p112,2044,2.0,21696175931.774998
CH4,p112,2044,1.5,27505534514.6
CH4,p112,2047,2.5,19253707759.089237
CH4,p112,2047,2.0,23210758126.754814
CH4,p112,2047,1.5,29353045264.623775
CH4,p112,2050,2.5,22116363917.878998
CH4,p112,2050,2.0,26539636701.4548
CH4,p112,2050,1.5,33490493932.788197
CH4,p113,2020,2.5,195518111.1676
CH4,p113,2020,2.0,240637675.28320003
CH4,p113,2020,1.5,345916658.2196
CH4,p113,2023,2.5,99216762.57764
CH4,p113,2023,2.0,123350569.69112
CH4,p113,2023,1.5,172288567.44900998
CH4,p113,2026,2.5,82956776.64942001
CH4,p113,2026,2.0,103945840.62096001
CH4,p113,2026,1.5,141926051.61708
CH4,p113,2029,2.5,82351167.36296
CH4,p113,2029,2.0,103834080.58807999
CH4,p113,2029,1.5,139191375.27109
CH4,p113,2032,2.5,2499484503.1100597
CH4,p113,2032,2.0,3130422338.84658
CH4,p113,2032,1.5,4125362772.1233997
CH4,p113,2035,2.5,2357781012.6545
CH4,p113,2035,2.0,2921598211.33275
CH4,p113,2035,1.5,3792952063.8355002
CH4,p113,2038,2.5,3679718584.1727004
CH4,p113,2038,2.0,4519969284.495601
CH4,p113,2038,1.5,5794832416.02
CH4,p113,2041,2.5,3673549491.50088
CH4,p113,2041,2.0,4479616106.542439
CH4,p113,2041,1.5,5695323132.50676
CH4,p113,2044,2.5,4001994875.9511805
CH4,p113,2044,2.0,4850099750.324941
CH4,p113,2044,1.5,6148760339.209761
CH4,p113,2047,2.5,4353533444.19408
CH4,p113,2047,2.0,5248278047.755441
CH4,p113,2047,1.5,6637135342.83576
CH4,p113,2050,2.5,4811152482.5525
CH4,p113,2050,2.0,5773382979.063
CH4,p113,2050,1.5,7285459473.5795
CH4,p114,2020,2.5,1990950880.6785
CH4,p114,2020,2.0,2450401083.912
CH4,p114,2020,1.5,3522451558.1235
CH4,p114,2023,2.5,1145204267.62916
CH4,p114,2023,2.0,1423767467.86328
CH4,p114,2023,1.5,1988631735.00469
CH4,p114,2026,2.5,1157308353.30958
CH4,p114,2026,2.0,1450121310.17104
CH4,p114,2026,1.5,1979973327.34892
CH4,p114,2029,2.5,661538146.04792
CH4,p114,2029,2.0,834113314.58216
CH4,p114,2029,1.5,1118143279.46143
CH4,p114,2032,2.5,1945686802.15928
