eall,r,t,dr,Value
CH4,p111,2023,1.5,5226859572.036147
CH4,p111,2026,2.5,3768832892.3418837
CH4,p111,2026,2.0,4722393021.729589
CH4,p111,2026,1.5,6447882779.669246
CH4,p111,2029,2.5,4987703064.814097
CH4,p111,2029,2.0,6288842994.765601
CH4,p111,2029,1.5,8430302462.810783
CH4,p111,2032,2.5,5204341401.545849
CH4,p111,2032,2.0,6518058648.538004
CH4,p111,2032,1.5,8589689691.871789
CH4,p111,2035,2.5,5755329644.512967
CH4,p111,2035,2.0,7131604124.7225895
CH4,p111,2035,1.5,9258573775.95564
CH4,p111,2038,2.5,7674906581.302274
CH4,p111,2038,2.0,9427444304.59177
CH4,p111,2038,1.5,12086467057.168936
CH4,p111,2041,2.5,7519969424.628217
CH4,p111,2041,2.0,9170034658.089804
CH4,p111,2041,1.5,11658657633.146624
CH4,p111,2044,2.5,8934591888.792477
CH4,p111,2044,2.0,10828015335.423994
CH4,p111,2044,1.5,13727319988.078508
CH4,p111,2047,2.5,9569559357.491385
CH4,p111,2047,2.0,11536309286.79176
CH4,p111,2047,1.5,14589174848.69085
CH4,p111,2050,2.5,11876868553.1873
CH4,p111,2050,2.0,14252242263.824759
CH4,p111,2050,1.5,17984972380.540768
CH4,p112,2020,2.5,6862117582.54871
CH4,p112,2020,2.0,8445683178.521489
CH4,p112,2020,1.5,12140669569.12464
CH4,p112,2023,2.5,8573299688.772313
CH4,p112,2023,2.0,10658696910.365578
CH4,p112,2023,1.5,14887419054.15192
CH4,p112,2026,2.5,8873972301.827747
CH4,p112,2026,2.0,11119194209.519104
CH4,p112,2026,1.5,15181976709.151085
CH4,p112,2029,2.5,8778441266.49622
CH4,p112,2029,2.0,11068469422.973494
CH4,p112,2029,1.5,14837474097.175676
CH4,p112,2032,2.5,9496523594.019281
CH4,p112,2032,2.0,11893704307.072691
CH4,p112,2032,1.5,15673873893.041533
CH4,p112,2035,2.5,15421468636.702465
CH4,p112,2035,2.0,19109211136.78349
CH4,p112,2035,1.5,24808449545.99962
CH4,p112,2038,2.5,17996702855.94834
CH4,p112,2038,2.0,22106186185.259384
CH4,p112,2038,1.5,28341264340.07613
CH4,p112,2041,2.5,18940086031.288715
CH4,p112,2041,2.0,23096004189.23336
CH4,p112,2041,1.5,29363946329.084305
CH4,p112,2044,2.5,22122990683.611897
CH4,p112,2044,2.0,26811306590.072697
CH4,p112,2044,1.5,33990290321.840794
CH4,p112,2047,2.5,23863734793.49522
CH4,p112,2047,2.0,28768244705.041786
CH4,p112,2047,1.5,36381215314.00959
CH4,p112,2050,2.5,29949157381.374424
CH4,p112,2050,2.0,35938988857.64931
CH4,p112,2050,1.5,45351581177.50984
CH4,p113,2020,2.5,141736054.46860045
CH4,p113,2020,2.0,174444374.7305852
CH4,p113,2020,1.5,250763788.67521617
CH4,p113,2023,2.5,72440590.65686955
CH4,p113,2023,2.0,90061274.87070268
CH4,p113,2023,1.5,125792106.7487532
CH4,p113,2026,2.5,60577633.595387064
CH4,p113,2026,2.0,75904504.74602717
CH4,p113,2026,1.5,103638843.01861401
CH4,p113,2029,2.5,60879655.12289011
CH4,p113,2029,2.0,76761304.28538318
CH4,p113,2029,1.5,102899851.8653197
CH4,p113,2032,2.5,2453468518.331463
CH4,p113,2032,2.0,3072790668.5898905
CH4,p113,2032,1.5,4049414059.3820267
CH4,p113,2035,2.5,4733061758.296872
CH4,p113,2035,2.0,5864880874.411341
CH4,p113,2035,1.5,7614055872.042794
CH4,p113,2038,2.5,5920179680.055827
CH4,p113,2038,2.0,7272031732.981962
CH4,p113,2038,1.5,9323117606.38713
CH4,p113,2041,2.5,6318204433.230992
CH4,p113,2041,2.0,7704573031.889591
CH4,p113,2041,1.5,9795489606.915676
CH4,p113,2044,2.5,6948091890.375624
CH4,p113,2044,2.0,8420535204.892313
CH4,p113,2044,1.5,10675214030.245993
CH4,p113,2047,2.5,7541166635.694527
CH4,p113,2047,2.0,9091038306.220701
CH4,p113,2047,1.5,11496809257.485212
CH4,p113,2050,2.5,8346994904.5000105
CH4,p113,2050,2.0,10016393885.400011
CH4,p113,2050,1.5,12639735141.100014
CH4,p114,2020,2.5,1453574921.9720614
CH4,p114,2020,2.0,1789015288.5809987
CH4,p114,2020,1.5,2571709477.3351855
CH4,p114,2023,2.5,838867281.820381
CH4,p114,2023,2.0,1042916080.101014
CH4,p114,2023,1.5,1456681698.8367424
CH4,p114,2026,2.5,832569598.2959206
CH4,p114,2026,2.0,1043219737.6238041
CH4,p114,2026,1.5,1424396180.2171173
CH4,p114,2029,2.5,493222758.1409598
CH4,p114,2029,2.0,621889564.6125146
CH4,p114,2029,1.5,833653683.5969484
CH4,p114,2032,2.5,1695831442.8210995
CH4,p114,2032,2.0,2123905399.2613769
CH4,p114,2032,1.5,2798945099.8018146
CH4,p114,2035,2.5,1788986771.97048
CH4,p114,2035,2.0,2216787956.5721164
CH4,p114,2035,1.5,2877935241.865555
CH4,p114,2038,2.5,1684382960.2039135
CH4,p114,2038,2.0,2069005840.8803976
CH4,p114,2038,1.5,2652571590.872305
CH4,p114,2041,2.5,1498760009.248747
CH4,p114,2041,2.0,1827624615.5946956
CH4,p114,2041,1.5,2323617136.6410437
CH4,p114,2044,2.5,2308545991.44674
CH4,p114,2044,2.0,2797774281.024857
CH4,p114,2044,1.5,3546905099.441349
CH4,p114,2047,2.5,2910902776.331512
CH4,p114,2047,2.0,3509155800.914982
CH4,p114,2047,1.5,4437787361.462459
CH4,p114,2050,2.5,3558789705.524736
CH4,p114,2050,2.0,4270547646.629683
CH4,p114,2050,1.5,5389024411.223172
CH4,p115,2020,2.5,2526221110.6647425
CH4,p115,2020,2.0,3109195213.1258373
CH4,p115,2020,1.5,4469468118.868391
CH4,p115,2023,2.5,2179878621.2425866
CH4,p115,2023,2.0,2710119366.950243
CH4,p115,2023,1.5,3785329767.968546
CH4,p115,2026,2.5,2558028505.651939
CH4,p115,2026,2.0,3205240537.202429
CH4,p115,2026,1.5,4376386118.103316
CH4,p115,2029,2.5,2591678378.6782637
CH4,p115,2029,2.0,3267768390.5073757
CH4,p115,2029,1.5,4380499868.309456
CH4,p115,2032,2.5,5315218264.574669
CH4,p115,2032,2.0,6656923845.9236145
CH4,p115,2032,1.5,8772690339.589258
CH4,p115,2035,2.5,5909056226.000897
CH4,p115,2035,2.0,7322091410.479372
CH4,p115,2035,1.5,9505873059.218836
CH4,p115,2038,2.5,6090583287.560947
CH4,p115,2038,2.0,7481346400.468566
CH4,p115,2038,1.5,9591469744.190468
CH4,p115,2041,2.5,6381038147.166302
CH4,p115,2041,2.0,7781193999.602073
CH4,p115,2041,1.5,9892904465.570778
CH4,p115,2044,2.5,7037891629.957611
CH4,p115,2044,2.0,8529365352.8625345
