eall,r,t,dr,Value
N2O,p25,2035,2.5,2294644092.2908206
N2O,p25,2035,2.0,3545236502.0672297
N2O,p25,2035,1.5,5722374891.369577
N2O,p25,2036,2.5,2282939055.2457376
N2O,p25,2036,2.0,3535529513.304148
N2O,p25,2036,1.5,5718453015.366571
N2O,p25,2037,2.5,1565929170.1253974
N2O,p25,2037,2.0,2431139854.4470425
N2O,p25,2037,1.5,3940657957.1744375
N2O,p25,2038,2.5,1556792908.5405245
N2O,p25,2038,2.0,2423118828.0674624
N2O,p25,2038,1.5,3936412110.6504216
N2O,p25,2039,2.5,1547170772.0477605
N2O,p25,2039,2.0,2414477657.449615
N2O,p25,2039,1.5,3931464597.302174
N2O,p25,2040,2.5,1559250864.2050774
N2O,p25,2040,2.0,2439918131.687007
N2O,p25,2040,1.5,3982365176.275099
N2O,p25,2041,2.5,1552218976.3077528
N2O,p25,2041,2.0,2434827987.7019567
N2O,p25,2041,1.5,3982085659.9609475
N2O,p25,2042,2.5,1544629754.9683132
N2O,p25,2042,2.0,2428999387.9517355
N2O,p25,2042,1.5,3980944661.064935
N2O,p25,2043,2.5,439708355.4274754
N2O,p25,2043,2.0,693266848.3734069
N2O,p25,2043,1.5,1138702195.0333047
N2O,p25,2044,2.5,437221613.93621165
N2O,p25,2044,2.0,691210591.9156681
N2O,p25,2044,1.5,1137904464.816451
N2O,p25,2045,2.5,434601835.4034483
N2O,p25,2045,2.0,688960418.0910342
N2O,p25,2045,1.5,1136881621.5332482
N2O,p25,2046,2.5,440077324.5956464
N2O,p25,2046,2.0,699623943.2700187
N2O,p25,2046,1.5,1157295545.3575113
N2O,p25,2047,2.5,437146281.26820767
N2O,p25,2047,2.0,696977055.8085971
N2O,p25,2047,1.5,1155806313.5957153
N2O,p25,2048,2.5,434089575.16290253
N2O,p25,2048,2.0,694172683.1543087
N2O,p25,2048,1.5,1154117008.020619
N2O,p25,2049,2.5,449618509.92718524
N2O,p25,2049,2.0,721192269.2891046
N2O,p25,2049,1.5,1202217268.7899873
N2O,p25,2050,2.5,446212009.0899075
N2O,p25,2050,2.0,717936557.1629192
N2O,p25,2050,1.5,1200029961.348322
N2O,p26,2023,2.5,429454503.7964889
N2O,p26,2023,2.0,648918553.7353473
N2O,p26,2023,1.5,1027979917.3762941
N2O,p26,2024,2.5,429411589.0466611
N2O,p26,2024,2.0,649674293.4835976
N2O,p26,2024,1.5,1030229090.4185538
N2O,p26,2025,2.5,428991829.28046244
N2O,p26,2025,2.0,649974635.1766522
N2O,p26,2025,1.5,1031890300.2406524
N2O,p26,2026,2.5,428454690.33583313
N2O,p26,2026,2.0,650182509.1786436
N2O,p26,2026,1.5,1033575803.1594582
N2O,p26,2027,2.5,427688552.91659313
N2O,p26,2027,2.0,650142703.2540207
N2O,p26,2027,1.5,1034975604.4821975
N2O,p26,2028,2.5,410919627.4518436
N2O,p26,2028,2.0,625814135.4095801
N2O,p26,2028,1.5,997779096.6649226
N2O,p26,2029,2.5,409773564.8356322
N2O,p26,2029,2.0,625297156.3124311
N2O,p26,2029,1.5,998629808.2679758
N2O,p26,2030,2.5,408438958.2022152
N2O,p26,2030,2.0,624569252.5732319
N2O,p26,2030,1.5,999227773.4810352
N2O,p26,2031,2.5,415019520.5153637
N2O,p26,2031,2.0,635799830.7801868
N2O,p26,2031,1.5,1018784376.8909354
N2O,p26,2032,2.5,413589979.36993265
N2O,p26,2032,2.0,634851630.869939
N2O,p26,2032,1.5,1018957803.6701353
N2O,p26,2033,2.5,411983283.46745807
N2O,p26,2033,2.0,633696170.8905121
