eall,r,t,dr,Value
CH4,p113,2032,2.5,106706103.13607447
CH4,p113,2032,2.0,133641624.31605445
CH4,p113,2032,1.5,176116869.25371516
CH4,p113,2035,2.5,2494249148.0842714
CH4,p113,2035,2.0,3090700031.3218145
CH4,p113,2035,1.5,4012487759.961654
CH4,p113,2038,2.5,5353049075.8792925
CH4,p113,2038,2.0,6575398864.859603
CH4,p113,2038,1.5,8429998544.6918
CH4,p113,2041,2.5,5519096952.4900255
CH4,p113,2041,2.0,6730121823.360139
CH4,p113,2041,1.5,8556585563.033096
CH4,p113,2044,2.5,6573952419.0676365
CH4,p113,2044,2.0,7967107898.605149
CH4,p113,2044,1.5,10100377226.646965
CH4,p113,2047,2.5,6726169877.285082
CH4,p113,2047,2.0,8108542214.02772
CH4,p113,2047,1.5,10254314199.419281
CH4,p113,2050,2.5,7483537087.519905
CH4,p113,2050,2.0,8980244505.023886
CH4,p113,2050,1.5,11332213303.958714
CH4,p114,2020,2.5,1467022914.7692907
CH4,p114,2020,2.0,1805566664.3314345
CH4,p114,2020,1.5,2595502079.9764376
CH4,p114,2023,2.5,813571276.2552339
CH4,p114,2023,2.0,1011466992.1011016
CH4,p114,2023,1.5,1412755527.010778
CH4,p114,2026,2.5,848860069.4537554
CH4,p114,2026,2.0,1063631894.2553079
CH4,p114,2026,1.5,1452266624.8485935
CH4,p114,2029,2.5,492017843.1571561
CH4,p114,2029,2.0,620370323.980762
CH4,p114,2029,1.5,831617115.3362801
CH4,p114,2032,2.5,2563396908.4932976
CH4,p114,2032,2.0,3210467972.773159
CH4,p114,2032,1.5,4230849266.445249
CH4,p114,2035,2.5,2772561998.0488434
CH4,p114,2035,2.0,3435565954.1040015
CH4,p114,2035,1.5,4460208431.643791
CH4,p114,2038,2.5,2596676163.0027356
CH4,p114,2038,2.0,3189617964.0033607
CH4,p114,2038,1.5,4089253800.004308
CH4,p114,2041,2.5,2502348222.386285
CH4,p114,2041,2.0,3051424630.8955054
CH4,p114,2041,1.5,3879539869.958593
CH4,p114,2044,2.5,2407905049.8094363
CH4,p114,2044,2.0,2918189563.676337
CH4,p114,2044,1.5,3699562725.535028
CH4,p114,2047,2.5,2236338505.3096833
CH4,p114,2047,2.0,2695954087.689281
CH4,p114,2047,1.5,3409387230.4874625
CH4,p114,2050,2.5,2590699112.152484
CH4,p114,2050,2.0,3108838934.5829806
CH4,p114,2050,1.5,3923058655.54519
CH4,p115,2020,2.5,2495914989.3195024
CH4,p115,2020,2.0,3071895371.470157
CH4,p115,2020,1.5,4415849596.488351
CH4,p115,2023,2.5,2067147117.5814853
CH4,p115,2023,2.0,2569966686.7229276
CH4,p115,2023,1.5,3589573035.259741
CH4,p115,2026,2.5,2150267767.5499377
CH4,p115,2026,2.0,2694311419.5806446
CH4,p115,2026,1.5,3678771361.350496
