eall,r,t,dr,Value
CH4,p104,2026,2.0,783964601.1267477
CH4,p104,2026,1.5,1063774407.845864
CH4,p104,2027,2.5,621493240.5754826
CH4,p104,2027,2.0,796029422.0547651
CH4,p104,2027,1.5,1080352811.5572348
CH4,p104,2028,2.5,396737675.76699495
CH4,p104,2028,2.0,508710872.3078668
CH4,p104,2028,1.5,690209544.3268298
CH4,p104,2029,2.5,401324706.949005
CH4,p104,2029,2.0,515345923.3885375
CH4,p104,2029,1.5,699756004.774713
CH4,p104,2030,2.5,405662811.07471305
CH4,p104,2030,2.0,521742314.81359303
CH4,p104,2030,1.5,708645944.6707007
CH4,p104,2031,2.5,326687242.1390378
CH4,p104,2031,2.0,420468343.5896197
CH4,p104,2031,1.5,571505765.6699786
CH4,p104,2032,2.5,331136894.1542355
CH4,p104,2032,2.0,426792420.5740765
CH4,p104,2032,1.5,580451013.4145308
CH4,p104,2033,2.5,335019831.46842676
CH4,p104,2033,2.0,432706838.121392
CH4,p104,2033,1.5,588837408.484666
CH4,p104,2034,2.5,364594472.5354215
CH4,p104,2034,2.0,471773372.35295695
CH4,p104,2034,1.5,642720621.5625648
CH4,p104,2035,2.5,368115682.8611033
CH4,p104,2035,2.0,477302150.25100875
CH4,p104,2035,1.5,651126948.7914487
CH4,p104,2036,2.5,371248235.4121026
CH4,p104,2036,2.0,482268078.98511285
CH4,p104,2036,1.5,659144443.6740286
CH4,p104,2037,2.5,256970264.18443877
CH4,p104,2037,2.0,334750352.5004864
CH4,p104,2037,1.5,458311888.97945315
CH4,p104,2038,2.5,258626039.69386926
CH4,p104,2038,2.0,337759183.0977436
CH4,p104,2038,1.5,463191421.24731016
CH4,p104,2039,2.5,260048178.1682268
CH4,p104,2039,2.0,340521319.7029128
CH4,p104,2039,1.5,467941440.1596272
CH4,p104,2040,2.5,116368851.3648448
CH4,p104,2040,2.0,152758134.00759158
CH4,p104,2040,1.5,210446180.75313982
CH4,p104,2041,2.5,117060034.98852074
CH4,p104,2041,2.0,154100520.76626658
CH4,p104,2041,1.5,212696996.46013755
CH4,p104,2042,2.5,117689268.80116369
CH4,p104,2042,2.0,155376298.4981006
CH4,p104,2042,1.5,214884228.3934321
CH4,p104,2043,2.5,117822000.91633658
CH4,p104,2043,2.0,156027240.0866439
CH4,p104,2043,1.5,216258426.653309
CH4,p104,2044,2.5,118254758.87438844
CH4,p104,2044,2.0,157043022.32335988
CH4,p104,2044,1.5,218173717.40020403
CH4,p104,2045,2.5,118558365.4440274
CH4,p104,2045,2.0,157958982.55767995
CH4,p104,2045,1.5,219985167.96729377
CH4,p104,2046,2.5,118856727.02686042
CH4,p104,2046,2.0,158835958.54264218
CH4,p104,2046,1.5,221821408.04848504
CH4,p104,2047,2.5,118993137.31941456
CH4,p104,2047,2.0,159563009.45750424
CH4,p104,2047,1.5,223432977.8247101
CH4,p104,2048,2.5,119087441.31749757
CH4,p104,2048,2.0,160200481.30590788
CH4,p104,2048,1.5,224948469.44665137
CH4,p104,2049,2.5,118913799.76418157
CH4,p104,2049,2.0,160538079.7927796
CH4,p104,2049,1.5,226069681.08671683
CH4,p104,2050,2.5,118861858.43895458
CH4,p104,2050,2.0,161005379.73680416
CH4,p104,2050,1.5,227441899.46686533
CH4,p105,2023,2.5,1782226318.697784
CH4,p105,2023,2.0,2281125576.2187185
CH4,p105,2023,1.5,3105728580.516755
CH4,p105,2024,2.5,1818713969.3626547
CH4,p105,2024,2.0,2327094645.8380427
CH4,p105,2024,1.5,3162461954.600417
CH4,p105,2025,2.5,1728290823.5934284
CH4,p105,2025,2.0,2211914934.4685593
CH4,p105,2025,1.5,3004362415.2056227
CH4,p105,2026,2.5,1757188461.2328951
CH4,p105,2026,2.0,2249931385.775088
CH4,p105,2026,1.5,3052968749.0440154
CH4,p105,2027,2.5,1783648325.4577107
CH4,p105,2027,2.0,2284556698.232676
CH4,p105,2027,1.5,3100547773.380897
CH4,p105,2028,2.5,1623911845.4524415
CH4,p105,2028,2.0,2082236353.9185548
CH4,p105,2028,1.5,2825139943.4394593
CH4,p105,2029,2.5,1642687310.2668815
CH4,p105,2029,2.0,2109394697.3359094
CH4,p105,2029,1.5,2864215159.0047326
CH4,p105,2030,2.5,1660443876.1461468
CH4,p105,2030,2.0,2135576167.9593308
CH4,p105,2030,1.5,2900603129.1528797
