r,t,Value
p82,2044,-4771177.726205
p82,2047,-6475970.317212
p82,2050,-5304408.193634
p83,2010,-12118903.159801
p83,2015,-14177016.914557
p83,2020,-13847563.858311
p83,2023,-13046725.557605
p83,2026,-13884500.696122
p83,2029,-10195872.017923
p83,2032,-7944536.218242
p83,2035,-7005417.927407
p83,2038,-5020433.812474
p83,2041,-4067660.251987
p83,2044,-2178072.915916
p83,2047,-6127458.105002
p83,2050,-5757067.553627
p84,2010,-3893355.524232
p84,2015,-4754848.133031
p84,2020,-5366412.475546
p84,2023,-4001856.928244
p84,2026,-4682547.694402
p84,2029,-7591209.424109
p84,2032,-6778051.932258
p84,2035,-6527152.680905
p84,2038,-5483064.53328
p84,2041,-5806737.529171
p84,2044,-6287379.623462
p84,2047,-4776207.720536
p84,2050,-10966104.763568
p85,2010,-24694878.591405
p85,2015,-26584242.806003
p85,2020,-17314445.511067
p85,2023,-25079451.500396
p85,2026,-14877928.988495
p85,2029,-5936339.24029
p85,2032,-3552976.132873
p85,2035,-4714397.492886
p85,2038,-718192.08394
p85,2041,1706380.572203
p85,2044,1514923.740665
p85,2047,2760378.097526
p85,2050,5179134.301196
p86,2010,16143731.624269
p86,2015,13482935.512588
p86,2020,16943732.28395
p86,2023,19399897.727781
p86,2026,19750073.459329
p86,2029,17739829.21347
p86,2032,19407207.094879
p86,2035,11288720.944922
p86,2038,-2644493.327568
p86,2041,-7644696.229813
p86,2044,-6563600.889018
p86,2047,-4873512.519905
p86,2050,-4073299.552971
p87,2010,2711410.657048
p87,2015,-704651.196451
p87,2020,276023.005219
p87,2023,97203.271695
p87,2026,405461.124217
p87,2029,2722848.531019
p87,2032,4312062.835674
p87,2035,6752114.826838
p87,2038,8437360.524497
p87,2041,182681.238586
p87,2044,-326628.576176
p87,2047,-519346.186664
p87,2050,1769043.49897
p88,2010,5228542.515353
p88,2015,-13408847.724892
p88,2020,-12874523.022976
p88,2023,-6533406.017231
p88,2026,-7229251.380397
p88,2029,-2541077.101798
p88,2032,-1474526.929838
p88,2035,-4066910.789136
p88,2038,-4443689.643302
p88,2041,-7320714.252933
p88,2044,-9732815.426185
p88,2047,-22772714.56057
p88,2050,-27306588.724403
p89,2010,-30673003.501048
p89,2015,-8481242.262995
p89,2020,-8223020.43311
p89,2023,-14352788.819489
p89,2026,-10670556.305215
p89,2029,-9650501.271449
p89,2032,-11411532.160129
p89,2035,-12134372.902107
p89,2038,-15819717.62556
p89,2041,-14715848.494488
p89,2044,-11328361.449576
p89,2047,-8827118.05068
p89,2050,-3558843.756632
p90,2010,-2431050.038447
p90,2015,-18724509.468691
p90,2020,-25122147.044943
p90,2023,-7950488.8255
p90,2026,-1372425.969666
p90,2029,-3110428.587445
p90,2032,-1977715.527556
p90,2035,-1143976.182801
p90,2038,5090175.267129
p90,2041,790675.273822
p90,2044,-255529.637086
p90,2047,3346224.018942
p90,2050,9176775.955927
p91,2010,5557306.413169
p91,2015,6788770.383663
p91,2020,5844462.434558
p91,2023,5989513.376054
p91,2026,3549526.582454
p91,2029,4855400.217003
p91,2032,1042105.169394
p91,2035,68743.633982
p91,2038,229482.110835
p91,2041,593268.080882
p91,2044,75872.079601
p91,2047,-3715.655942
p91,2050,947179.215966
p92,2010,8417683.995502
p92,2015,13168754.142604
p92,2020,9804413.409613
p92,2023,15429965.156708
p92,2026,6620302.445545
p92,2029,1337066.917671
p92,2032,3079341.235482
p92,2035,13382421.691502
p92,2038,14359415.975296
p92,2041,17745776.465255
p92,2044,19824177.201159
p92,2047,21962503.118376
p92,2050,15935789.964925
p93,2010,2234481.42414
p93,2015,2761231.077564
p93,2020,4812651.119509
p93,2023,6185581.580773
p93,2026,6384617.62094
p93,2029,7126841.366209
p93,2032,3516574.229079
p93,2035,-5676221.026185
p93,2038,-6186235.687505
p93,2041,-7360574.561893
p93,2044,-6427650.602072
p93,2047,-6635810.924909
p93,2050,-7213404.272082
p94,2010,9617876.613747
p94,2015,18160165.746961
p94,2020,26222038.618863
p94,2023,10673656.173891
p94,2026,3250414.880901
p94,2029,6908105.629835
p94,2032,12421418.30434
p94,2035,11550111.904406
p94,2038,8316023.656968
p94,2041,15367862.715066
p94,2044,12951137.423116
p94,2047,24185908.418677
p94,2050,37003238.26122
p95,2010,-13375174.568918
p95,2015,-15434944.64044
p95,2020,-23522553.924169
p95,2023,-14271942.054576
p95,2026,-14863352.900941
p95,2029,-15855627.598589
p95,2032,-15013812.802848
p95,2035,-14933798.694298
p95,2038,-12286650.69545
p95,2041,-20055092.075571
p95,2044,-18720656.440648
p95,2047,-19354133.719912
p95,2050,-16220705.32618
p96,2010,-1330664.536945
p96,2015,1080576.792347
p96,2020,697259.865623
p96,2023,-713192.032643
p96,2026,141046.146212
p96,2029,958060.623857
p96,2032,1910482.089995
p96,2035,776423.69498
p96,2038,-494.68745
p96,2041,-2228004.385205
p96,2044,-2066781.580351
p96,2047,-7091980.519406
p96,2050,-5408436.430353
p97,2010,7426001.180059
p97,2015,5193795.781961
p97,2020,15539288.317147
p97,2023,-1930767.67968
p97,2026,3902698.666833
p97,2029,8130486.688379
p97,2032,7692187.316164
p97,2035,12334296.072014
p97,2038,12093376.780584
p97,2041,16577141.982485
p97,2044,16497128.609567
p97,2047,17020110.689809
p97,2050,2160661.74745
p98,2010,9424974.253862
p98,2015,4674374.826214
p98,2020,3497588.998639
p98,2023,-951765.197607
p98,2026,-477608.884582
p98,2029,-2643935.324467
p98,2032,-1213303.461283
p98,2035,12913.389274
p98,2038,-1294795.708178
p98,2041,95338.968156
p98,2044,-2650394.071263
p98,2047,-12121178.723734
p98,2050,-12261355.006021
p99,2010,31739721.495242
p99,2015,51976346.131982
p99,2020,30637279.258481
p99,2023,33943307.411691
p99,2026,37557033.549026
p99,2029,63882486.320077
p99,2032,81998529.807926
p99,2035,96928659.998961
p99,2038,105783785.898625
p99,2041,115644751.027106
p99,2044,117341286.321615
p99,2047,144948931.173137
p99,2050,147077974.754925
p100,2010,3073709.2917
p100,2015,-1426717.908727
p100,2020,-2993739.78066
p100,2023,-2571489.569445
p100,2026,-4245894.315035
p100,2029,-3482057.318942
p100,2032,-9495982.250634
p100,2035,-14104119.876239
p100,2038,-18845097.732367
p100,2041,-23764797.885295
p100,2044,-24625895.218485
p100,2047,-22375157.449053
p100,2050,-23117316.583226
p101,2010,-71779.009768
p101,2015,2951674.780331
p101,2020,2506786.897193
p101,2023,307631.184038
p101,2026,132219.4526
p101,2029,43132.954666
p101,2035,-181537.182155
p101,2038,-356682.223132
p101,2041,-2321223.528313
p101,2044,-481610.621638
p101,2047,-1052019.743011
p101,2050,-7649976.198504
p102,2010,2519683.224755
p102,2015,-3015583.047849
p102,2020,-2443820.117355
p102,2026,-5795.026626
