eall,r,t,dr,Value
CO2,p67,2023,2.5,3705254325.84636
CO2,p67,2023,2.0,5940169633.49972
CO2,p67,2023,1.5,10351186688.07872
CO2,p67,2026,2.5,3465639267.5761557
CO2,p67,2026,2.0,5618536388.343162
CO2,p67,2026,1.5,9556762828.77061
CO2,p67,2029,2.5,4554393961.847861
CO2,p67,2029,2.0,7458645183.895774
CO2,p67,2029,1.5,12409073403.295624
CO2,p67,2032,2.5,7451200887.658367
CO2,p67,2032,2.0,12146478159.333504
CO2,p67,2032,1.5,19903892782.10112
CO2,p67,2035,2.5,9685824406.723534
CO2,p67,2035,2.0,15622297430.19925
CO2,p67,2035,1.5,25308121836.922783
CO2,p67,2038,2.5,11692492258.874449
CO2,p67,2038,2.0,18679469340.396988
CO2,p67,2038,1.5,29944187492.239445
CO2,p67,2041,2.5,13115454250.974741
CO2,p67,2041,2.0,20772453553.566933
CO2,p67,2041,1.5,32978165313.14458
CO2,p67,2044,2.5,15047968654.002829
CO2,p67,2044,2.0,23646807884.861588
CO2,p67,2044,1.5,37206515902.75425
CO2,p67,2047,2.5,15641268730.196972
CO2,p67,2047,2.0,24403654877.48009
CO2,p67,2047,1.5,38079528583.9874
CO2,p67,2050,2.5,16754243099.9124
CO2,p67,2050,2.0,25969076804.86422
CO2,p67,2050,1.5,40210183439.78976
CO2,p68,2020,2.5,221498929.74972
CO2,p68,2020,2.0,350706638.77039003
CO2,p68,2020,1.5,627580300.95754
CO2,p68,2023,2.5,126203101.94709
CO2,p68,2023,2.0,202325607.88343
CO2,p68,2023,1.5,352567395.91568
CO2,p68,2026,2.5,181764813.195504
CO2,p68,2026,2.0,294679318.36240804
CO2,p68,2026,1.5,501230242.44820803
CO2,p68,2029,2.5,147267838.668084
CO2,p68,2029,2.0,241177764.775268
CO2,p68,2029,1.5,401251502.457968
CO2,p68,2032,2.5,163342451.56488797
CO2,p68,2032,2.0,266270571.729064
CO2,p68,2032,1.5,436325726.78291994
CO2,p68,2035,2.5,177486699.741155
CO2,p68,2035,2.0,286268870.55025
CO2,p68,2035,1.5,463755570.29140496
CO2,p68,2038,2.5,357559215.153724
CO2,p68,2038,2.0,571222648.5992421
CO2,p68,2038,1.5,915700429.0522201
CO2,p68,2041,2.5,594482855.8067241
CO2,p68,2041,2.0,941550881.451112
CO2,p68,2041,1.5,1494797932.2307801
CO2,p68,2044,2.5,957454134.1650739
CO2,p68,2044,2.0,1504570782.2594018
CO2,p68,2044,1.5,2367331650.4081497
CO2,p68,2047,2.5,1017804558.3203698
CO2,p68,2047,2.0,1587988263.7668598
CO2,p68,2047,1.5,2477901149.8375497
CO2,p68,2050,2.5,952587827.6592002
CO2,p68,2050,2.0,1476511132.8717601
CO2,p68,2050,1.5,2286210786.38208
CO2,p69,2020,2.5,46309796.739599995
CO2,p69,2020,2.0,73323844.8377
CO2,p69,2020,1.5,131211090.7622
CO2,p69,2023,2.5,16841189.196216002
CO2,p69,2023,2.0,26999366.806632
CO2,p69,2023,1.5,47048401.564032
CO2,p69,2026,2.5,17906933.259600002
CO2,p69,2026,2.0,29030937.2542
CO2,p69,2026,1.5,49379725.049200006
CO2,p69,2029,2.5,18682083.827934
CO2,p69,2029,2.0,30595296.703718
CO2,p69,2029,1.5,50901909.560168
CO2,p69,2032,2.5,20686902.403683998
CO2,p69,2032,2.0,33722484.740251996
CO2,p69,2032,1.5,55259533.818059996
CO2,p69,2035,2.5,104519006.09828
CO2,p69,2035,2.0,168579042.094
CO2,p69,2035,1.5,273098048.19228
CO2,p69,2038,2.5,566771495.791464
CO2,p69,2038,2.0,905452023.764412
